Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
55000	-709.933	-693.0685	-16.86459	0.3228333	0.992284	0.00417025	0.00354601	0.01521586
55200	-715.4309	-698.9689	-16.46197	0.284585	0.996662	0.00193866	0.0013995	0.01367958
55400	-714.7922	-692.2685	-22.52368	0.3157706	0.995208	0.00470901	8.28359e-05	0.4811574
55600	-711.5938	-694.1402	-17.45354	0.288178	0.983786	0.011043	0.00517082	0.08969128
55800	-714.3063	-692.1045	-22.20181	0.3247631	0.993607	0.00164808	0.00474491	0.4393378
56000	-709.9548	-692.0019	-17.95289	0.2869506	0.996623	0.00177535	0.00160145	0.1386355
56200	-707.798	-690.9094	-16.88865	0.2958007	0.991905	0.00477305	0.00332219	0.03921543
56400	-708.1475	-691.3124	-16.83508	0.3344927	0.998553	0.000606019	0.000840872	0.003469683
56600	-714.1017	-696.8103	-17.2914	0.3196372	0.992164	0.00565393	0.00218245	0.05163442
56800	-708.5621	-690.7695	-17.79259	0.3213249	0.993187	0.0051797	0.00163329	0.09226377
57000	-713.6804	-693.858	-19.82241	0.2776315	0.993964	0.00139331	0.00464293	0.2828321
57200	-708.7832	-691.4892	-17.29397	0.2937231	0.997645	0.000411632	0.00194368	0.07119835
57400	-713.8494	-696.6737	-17.17576	0.2957911	0.987936	0.00921758	0.00284657	0.06327793
57600	-716.5964	-699.6788	-16.91762	0.2938159	0.983045	0.00393752	0.0130178	0.04236074
57800	-712.5774	-693.2119	-19.36554	0.3209569	0.99371	0.00446035	0.00182959	0.2173514
58000	-708.9658	-692.1178	-16.84796	0.313512	0.999252	0.000708059	4.01238e-05	0.02115884
58200	-707.6832	-690.9416	-16.74163	0.2874878	0.993024	0.00592138	0.00105505	0.03390631
58400	-708.6284	-691.2766	-17.35173	0.2975162	0.994356	0.00083011	0.00481401	0.07394017
58600	-710.7086	-693.2174	-17.49119	0.2867768	0.995651	0.00377468	0.000574341	0.09530512
58800	-706.5333	-690.0869	-16.44641	0.2758111	0.99774	0.00100272	0.0012574	0.01952032
59000	-716.2421	-697.9586	-18.28348	0.3312673	0.998458	0.00119825	0.000343257	0.1201125
59200	-713.3862	-696.4999	-16.88636	0.3346187	0.996851	0.00204075	0.0011085	0.0074918
59400	-710.5031	-693.1491	-17.35398	0.3209065	0.988665	0.00590081	0.00543387	0.05551379
59600	-706.8781	-689.7585	-17.11966	0.3159181	0.992335	0.00225474	0.00541058	0.0403617
59800	-714.7721	-696.3225	-18.44961	0.317634	0.997324	0.00129037	0.00138608	0.1448575
60000	-716.276	-698.0739	-18.20209	0.3251077	0.986609	0.010544	0.00284727	0.1214142
60200	-709.7105	-692.6948	-17.01578	0.3211327	0.992835	0.00659546	0.00056977	0.02902292
60400	-711.4902	-694.0666	-17.42363	0.3066998	0.978213	0.0202479	0.00153959	0.07348818
60600	-714.9173	-697.2738	-17.64352	0.3103893	0.994091	0.00314786	0.00276153	0.08776664
60800	-711.1092	-692.4611	-18.64807	0.2920818	0.993956	0.00569117	0.000352433	0.1909165
61000	-709.6254	-693.0491	-16.57632	0.3109206	0.995975	0.00106941	0.00295556	0.001654462
61200	-713.528	-696.7518	-16.77621	0.3152742	0.983851	0.00844171	0.00770723	0.01437574
61400	-716.1104	-699.194	-16.91639	0.2955707	0.9944	0.00480091	0.000799379	0.04127995
61600	-711.694	-695.1138	-16.58023	0.2901243	0.992962	0.00173788	0.00529964	0.01853255
61800	-717.0964	-698.7932	-18.30318	0.2922889	0.981577	0.00572076	0.0127025	0.1662176
62000	-708.0494	-691.1027	-16.9467	0.2974175	0.994125	0.00566331	0.000212126	0.04143392
62200	-709.0204	-691.6626	-17.35783	0.349301	0.992646	0.00558316	0.00177079	0.03441173
62400	-715.5775	-696.6205	-18.95706	0.2882847	0.993178	0.0052182	0.00160394	0.2110692
62600	-713.0464	-696.279	-16.76735	0.3192678	0.988713	0.00277319	0.00851414	0.01035677
62800	-716.7405	-698.8544	-17.88612	0.3457865	0.980107	0.00873234	0.0111604	0.07862257
63000	-713.0753	-695.6724	-17.40286	0.3078544	0.992959	0.000970273	0.00607044	0.07280499
63200	-712.6781	-693.766	-18.91211	0.322701	0.983111	0.0115182	0.00537061	0.1855693
63400	-709.004	-692.6386	-16.36538	0.2845434	0.993056	0.00227317	0.0046709	0.005850154
63600	-713.9179	-696.8603	-17.05758	0.2788327	0.993414	0.00470925	0.00187718	0.06602537
63800	-709.1186	-691.6078	-17.51081	0.3034341	0.995711	0.00169366	0.00259566	0.08102332
64000	-719.0295	-702.3545	-16.67497	0.2802735	0.987543	0.00246973	0.00998683	0.03503708
64200	-710.4575	-693.303	-17.15448	0.2940458	0.997079	1.4136e-05	0.00290726	0.06136807
64400	-717.3351	-699.4962	-17.83898	0.2987457	0.99542	0.00234572	0.00223462	0.1137117
64600	-708.9507	-692.4687	-16.48203	0.2857896	0.995853	0.00335348	0.000793649	0.01420384
64800	-710.103	-692.8194	-17.28368	0.3202381	0.996108	0.00273283	0.00115944	0.05057322
65000	-708.852	-692.4256	-16.42634	0.2737346	0.994517	0.00486303	0.000619551	0.01899079
65200	-715.5293	-698.3169	-17.21237	0.3098348	0.971385	0.00634445	0.0222706	0.05366451
65400	-715.587	-698.7294	-16.85762	0.3340641	0.998046	0.000584515	0.00136991	0.006079204
65600	-707.5923	-690.863	-16.72928	0.3050177	0.993838	0.00532305	0.000839147	0.01872592
65800	-713.5474	-695.0233	-18.52416	0.328751	0.992321	0.00349337	0.00418588	0.1486733
66000	-709.862	-692.3151	-17.54691	0.3091501	0.989408	0.00884315	0.00174903	0.08179003
66200	-712.2862	-695.394	-16.89222	0.3042385	0.996539	0.00182206	0.00163896	0.03249698
66400	-710.9856	-694.3807	-16.60485	0.310085	0.983922	0.00995798	0.00611968	0.004497069
66600	-708.9954	-690.934	-18.06147	0.3036745	0.996638	0.00214026	0.00122204	0.1294649
66800	-713.078	-696.7645	-16.31353	0.2779854	0.99321	0.00632554	0.000464366	0.006977295
67000	-716.033	-697.6525	-18.38048	0.3029995	0.98034	0.00802878	0.0116312	0.1559062
67200	-709.6173	-692.4385	-17.1788	0.3090725	0.99899	0.000282082	0.000727573	0.05155349
67400	-713.485	-696.5496	-16.93542	0.3467727	0.991771	0.00114339	0.00708549	0.0017698
67600	-715.1955	-697.9337	-17.26181	0.325036	0.997179	0.00230981	0.000511049	0.04502316
67800	-710.7541	-693.7119	-17.04221	0.3318665	0.993477	0.00596223	0.000560507	0.02300044
68000	-711.8472	-693.8443	-18.00291	0.2848805	0.991926	0.00646701	0.00160675	0.1369723
68200	-710.2917	-689.8057	-20.48595	0.3198877	0.997397	0.000371374	0.00223193	0.301744
68400	-710.8666	-694.1634	-16.70314	0.3173392	0.986363	0.00117149	0.0124653	0.006963644
68600	-706.8925	-690.2891	-16.60341	0.301152	0.993004	0.00168651	0.00530996	0.01167717
68800	-713.5862	-696.966	-16.62015	0.2726454	0.995808	0.00329802	0.000893522	0.0366491
69000	-710.912	-693.8624	-17.04954	0.3320317	0.995575	0.000503505	0.00392113	0.02341083
69200	-709.8811	-692.2267	-17.65435	0.318527	0.998418	0.000114337	0.00146781	0.08402839
69400	-711.5816	-694.4275	-17.15409	0.2938025	0.997913	0.000624498	0.00146227	0.06147682
69600	-713.1401	-696.552	-16.58811	0.2601521	0.997268	0.00136251	0.00136924	0.04283051
69800	-710.9732	-692.1915	-18.78169	0.2999369	0.994172	0.00272645	0.00310118	0.1892852
70000	-709.8782	-692.3328	-17.54532	0.2796611	0.997174	0.00259409	0.000232367	0.1054553
70200	-710.7458	-693.9744	-16.77145	0.3121993	0.992326	0.00672199	0.000952476	0.01652239
70400	-714.5101	-696.9087	-17.60143	0.2998959	0.987018	0.00765064	0.00533097	0.09411603
70600	-708.4292	-691.8782	-16.55103	0.3086019	0.994267	0.00259973	0.00313294	0.001479813
70800	-712.017	-694.1864	-17.83057	0.2941008	0.993812	0.00603012	0.000158358	0.116512
71000	-711.9432	-691.7518	-20.19144	0.30152	0.994656	0.00257473	0.00276898	0.2984574
71200	-717.0556	-698.6085	-18.44715	0.2962435	0.997002	0.000381854	0.00261565	0.1593408
71400	-711.1513	-694.8862	-16.26505	0.2812621	0.99524	0.00190477	0.00285494	0.0004484558
71600	-711.0111	-693.8574	-17.15372	0.3398798	0.999358	0.000543941	9.79599e-05	0.02549302
71800	-705.8764	-689.3418	-16.53457	0.2978683	0.99808	0.000994553	0.000925099	0.008782654
72000	-715.8861	-699.009	-16.87709	0.3083798	0.996618	0.00100797	0.00237399	0.02940612
72200	-717.4864	-699.4328	-18.05363	0.3210606	0.998339	0.000854584	0.000806048	0.1139579
72400	-713.7186	-695.1834	-18.53518	0.2795007	0.994554	0.00351568	0.00193003	0.184229
72600	-711.6389	-694.0546	-17.58427	0.2972765	0.985335	0.00623581	0.00842928	0.09300627
72800	-717.573	-696.7652	-20.80778	0.3161593	0.99401	0.0028417	0.0031479	0.3251188
73000	-710.9652	-692.1231	-18.84206	0.2791201	0.997301	0.00263	6.9028e-05	0.208837
73200	-711.1426	-694.2873	-16.85531	0.3103144	0.990864	0.00195409	0.00718156	0.02559698
73400	-714.6025	-697.0217	-17.58087	0.3159102	0.995749	0.00235432	0.00189634	0.08081568
73600	-707.6194	-690.4445	-17.17486	0.3029053	0.993596	0.000881716	0.00552277	0.05710865
73800	-711.1264	-694.4245	-16.70182	0.3177183	0.995784	0.00288448	0.0013312	0.006146527
74000	-720.0381	-702.7861	-17.25199	0.326202	0.981845	0.0176959	0.000459155	0.04419742
74200	-710.6477	-694.3349	-16.31275	0.2794114	0.996772	0.00248616	0.000741834	0.005810438
74400	-715.5965	-698.9642	-16.63231	0.2949126	0.985725	0.00283641	0.0114389	0.01883999
74600	-709.5249	-692.4441	-17.08082	0.2908352	0.996844	0.00183959	0.0013161	0.05737732
74800	-713.8825	-697.029	-16.85344	0.3269086	0.993769	0.0031828	0.00304818	0.0110489
75000	-715.5185	-695.9376	-19.5809	0.2871383	0.989806	0.00804641	0.00214774	0.2557121
75200	-710.3827	-693.1964	-17.18627	0.3166798	0.995473	0.00155695	0.00297018	0.0460424
75400	-711.6334	-693.0823	-18.55111	0.2917964	0.99166	0.00823379	0.00010629	0.1719479
75600	-711.2195	-693.6663	-17.5532	0.3236416	0.986691	0.0118389	0.00146991	0.07017914
75800	-712.8193	-696.2471	-16.57219	0.3047167	0.977553	0.00672521	0.0157216	0.006486234
76000	-714.6471	-697.7899	-16.85711	0.3053317	0.990168	0.00834723	0.00148504	0.02874686
76200	-706.9495	-689.5328	-17.41664	0.317654	0.999309	0.000338259	0.000352653	0.06515112
76400	-715.4696	-696.2251	-19.24448	0.2909486	0.990283	0.00833215	0.00138535	0.2316681
76600	-711.1605	-694.3893	-16.77125	0.3082753	0.989711	0.00105463	0.00923416	0.01906962
76800	-710.592	-692.5948	-17.9972	0.2853604	0.99414	0.00310484	0.00275473	0.1371648
77000	-710.9892	-694.2172	-16.772	0.3079527	0.994215	0.00158557	0.00419954	0.0202636
77200	-721.4208	-697.7426	-23.67822	0.3179476	0.996325	0.000533031	0.00314165	0.5432484
77400	-719.0985	-701.1868	-17.91164	0.2820323	0.983936	0.00698757	0.00907659	0.1340868
77600	-709.2022	-692.7756	-16.42658	0.2802279	0.994649	0.00466023	0.00069058	0.01424909
77800	-712.5781	-695.3566	-17.22148	0.2763011	0.982527	0.000734377	0.0167384	0.08185575
78000	-714.0805	-696.1888	-17.89174	0.3081578	0.994306	0.00436655	0.00132746	0.1100888
78200	-712.5036	-694.1826	-18.32101	0.3410773	0.991437	0.00619456	0.00236851	0.1213831
78400	-708.6684	-690.2661	-18.40228	0.2958713	0.997138	0.000424975	0.00243721	0.1576402
78600	-713.3447	-696.6717	-16.673	0.2662113	0.98724	0.00883518	0.00392472	0.04610782
78800	-717.3809	-699.7955	-17.58545	0.3401882	0.985697	0.003437	0.0108665	0.06160647
79000	-712.2012	-694.9353	-17.26591	0.288094	0.997435	0.000325982	0.0022394	0.07809219
79200	-713.0216	-694.6244	-18.39716	0.3309989	0.993178	0.00607857	0.000743704	0.1336414
79400	-711.6979	-694.4548	-17.24314	0.2838532	0.988588	0.00878424	0.00262814	0.07665272
79600	-706.927	-690.5061	-16.42092	0.2882009	0.998378	0.000976616	0.000645154	0.007442229
79800	-718.3879	-698.4563	-19.93163	0.3389033	0.983948	0.0152225	0.000829075	0.2496917
80000	-712.1224	-695.2503	-16.87204	0.3224748	0.988096	0.00888132	0.00302249	0.01628478
80200	-707.3964	-691.0103	-16.38611	0.2836397	0.995707	0.00156536	0.00272723	0.008284779
80400	-709.9726	-693.2032	-16.76942	0.2720925	0.983675	0.00698441	0.00934081	0.04851257
80600	-713.8479	-697.0204	-16.82756	0.2995678	0.984333	0.012214	0.00345336	0.03159836
80800	-715.5122	-698.9855	-16.52663	0.299038	0.995571	0.00229161	0.00213772	0.007347127
81000	-714.7408	-697.8733	-16.86744	0.2946868	0.994129	0.0030677	0.00280332	0.03987691
81200	-713.2231	-695.9526	-17.27044	0.3498471	0.996247	0.000401581	0.00335156	0.02793442
81400	-716.0055	-699.712	-16.29349	0.2788618	0.992129	0.00676057	0.0011104	0.004701554
81600	-709.8024	-692.4677	-17.33468	0.2844254	0.992654	0.00706069	0.000285412	0.0818428
81800	-713.9945	-695.9874	-18.00709	0.2920771	0.997126	0.000465112	0.00240845	0.1333264
82000	-710.513	-693.3909	-17.12212	0.3035335	0.990876	0.0071343	0.00198948	0.05201372
82200	-711.3723	-692.6477	-18.72464	0.3032269	0.992642	0.00540921	0.00194853	0.1781627
82400	-713.9394	-695.3167	-18.62269	0.3376826	0.997674	0.000939812	0.00138643	0.1455234
82600	-710.9243	-691.2305	-19.69381	0.320553	0.995844	0.00243191	0.00172399	0.244601
82800	-716.0025	-699.4581	-16.54441	0.2957392	0.979255	0.013939	0.00680612	0.0114342
83000	-706.4635	-689.5669	-16.89661	0.3143168	0.997032	0.00296188	6.45023e-06	0.02450414
83200	-710.1311	-692.125	-18.0061	0.3197584	0.994458	0.00191661	0.00362572	0.1065363
83400	-709.1958	-690.501	-18.69473	0.3171399	0.997926	0.000378457	0.00169595	0.1761248
83600	-710.0094	-692.625	-17.38434	0.3171599	0.984767	0.0127884	0.00244455	0.06155369
83800	-709.0231	-691.5802	-17.44296	0.2953901	0.994127	0.00517088	0.000701934	0.08432517
84000	-712.0959	-693.7958	-18.30019	0.3028804	0.990732	0.00514364	0.00412461	0.1480261
84200	-708.4109	-691.7138	-16.69707	0.2949248	0.996739	0.00144761	0.00181366	0.02425825
84400	-714.706	-698.1719	-16.53415	0.2848323	0.996853	0.00311673	2.99906e-05	0.01890489
84600	-713.2583	-695.4476	-17.81064	0.3093642	0.992689	0.00013733	0.00717416	0.09899364
84800	-714.0349	-694.1899	-19.84503	0.3254058	0.997639	0.00120836	0.00115275	0.2506126
85000	-708.9048	-691.782	-17.12282	0.2791582	0.994016	0.00339356	0.00258995	0.06984936
85200	-710.0944	-692.6588	-17.43553	0.3024111	0.997503	0.000882622	0.00161389	0.0775095
85400	-716.447	-698.8228	-17.62419	0.3141503	0.975179	0.0218223	0.00299878	0.08319887
85600	-718.3537	-699.7396	-18.61409	0.3100068	0.990651	0.00639878	0.00294974	0.1677496
85800	-708.11	-691.1341	-16.97591	0.2886437	0.997184	0.00036489	0.00245113	0.0508613
86000	-708.1339	-688.9079	-19.22604	0.3061068	0.998981	0.000880329	0.000138174	0.2176058
86200	-710.7333	-694.059	-16.67437	0.322077	0.984667	0.00143812	0.0138951	0.0005387522
86400	-711.8104	-695.0275	-16.78292	0.3123694	0.998033	0.00044999	0.00151728	0.01799582
86600	-720.6437	-701.2459	-19.39779	0.3143874	0.980358	0.0175287	0.00211319	0.2247031
86800	-707.086	-689.8554	-17.23062	0.3022181	0.99462	0.00405196	0.00132853	0.06038092
87000	-716.9835	-699.9431	-17.04038	0.2945002	0.989755	0.00855334	0.00169132	0.05285413
87200	-715.7356	-699.1855	-16.5501	0.2830855	0.998219	0.00116223	0.000619099	0.02218671
87400	-713.5833	-694.2987	-19.28458	0.2884715	0.992718	0.00268416	0.00459792	0.2361028
87600	-717.53	-700.7983	-16.73163	0.2667352	0.98385	0.00764924	0.0085003	0.04909998
87800	-714.8485	-695.7057	-19.14274	0.309345	0.993579	0.00531722	0.00110401	0.2086576
88000	-709.005	-691.7229	-17.28211	0.3183755	0.995909	0.00238162	0.00170922	0.05349804
88200	-706.6336	-689.6559	-16.97771	0.2986957	0.996615	0.00189155	0.00149335	0.04353629
88400	-715.2467	-696.8428	-18.40395	0.2668518	0.996404	0.000671821	0.00292432	0.1797959
88600	-712.2612	-694.958	-17.30326	0.3100744	0.995456	0.00220577	0.00233823	0.0622603
88800	-713.8802	-696.757	-17.12317	0.3041302	0.998078	0.00100104	0.000921409	0.05330557
89000	-712.408	-695.7419	-16.6661	0.3130679	0.998035	0.00152902	0.000435521	0.007070713
89200	-711.9138	-694.255	-17.65877	0.2792405	0.988749	0.00786187	0.00338884	0.1144219
89400	-720.6779	-700.3388	-20.33918	0.3071934	0.976983	0.000178544	0.0228383	0.3144254
89600	-709.6744	-692.4955	-17.17898	0.3175711	0.996739	0.00214847	0.00111237	0.04464038
89800	-710.4425	-693.0852	-17.35736	0.293212	0.989983	0.00387798	0.00613867	0.07775553
90000	-710.2483	-692.8802	-17.36806	0.3062475	0.993067	0.0066633	0.000269553	0.06727415
90200	-715.4542	-697.7531	-17.70105	0.2691669	0.989004	0.00674935	0.00424714	0.1240482
90400	-714.3463	-697.196	-17.1503	0.3006508	0.994064	0.00310814	0.00282777	0.05767086
90600	-712.2577	-694.32	-17.93772	0.3191484	0.996635	0.000163573	0.00320144	0.1050189
90800	-713.7028	-696.0521	-17.65062	0.2994389	0.994769	0.000217274	0.00501332	0.0955385
91000	-712.8126	-696.328	-16.48459	0.3034685	0.990329	0.00364328	0.00602766	0.0002389954
91200	-714.7021	-697.5741	-17.12804	0.3381351	0.997348	0.00149637	0.00115569	0.0246
91400	-711.2324	-694.478	-16.75432	0.2574819	0.995922	0.00400912	6.84681e-05	0.05881969
91600	-711.753	-693.5498	-18.20319	0.2767655	0.986386	0.000593646	0.0130207	0.1586244
91800	-718.0974	-701.2025	-16.8949	0.3169668	0.982618	0.0100755	0.00730698	0.02299121
92000	-712.5364	-695.3849	-17.1515	0.3027145	0.994353	0.00181407	0.00383311	0.0544699
92200	-714.2873	-695.0653	-19.22203	0.3205823	0.989578	0.00712788	0.00329402	0.2070881
92400	-709.5366	-692.6935	-16.84313	0.316315	0.997276	0.0011586	0.00156534	0.01873227
92600	-713.7263	-696.7007	-17.02561	0.3002794	0.998306	0.000248288	0.0014456	0.04687762
92800	-710.5636	-694.1392	-16.42443	0.2818803	0.997198	0.000473507	0.002328	0.01305806
93000	-712.5804	-695.6094	-16.971	0.3332228	0.998581	0.00050592	0.00091327	0.01636885
93200	-715.5227	-696.6614	-18.86124	0.2692028	0.978202	0.0196062	0.00219226	0.2182165
93400	-707.5124	-689.2204	-18.29198	0.2934206	0.997756	0.000612527	0.00163111	0.1535989
93600	-712.2873	-696.0738	-16.21349	0.273514	0.995854	0.00383512	0.00031097	0.00252239
93800	-721.4861	-703.6186	-17.86751	0.292846	0.987017	0.0103698	0.00261314	0.1156011
94000	-714.581	-696.3222	-18.25872	0.2841063	0.987805	6.71272e-05	0.012128	0.1572735
94200	-707.9793	-691.2729	-16.70638	0.303002	0.996535	0.000809531	0.00265538	0.01819394
94400	-707.6985	-690.766	-16.93249	0.286465	0.996419	0.00262587	0.000955154	0.0512264
94600	-713.3395	-693.0012	-20.33829	0.319307	0.993136	0.00113894	0.00572502	0.2964167
94800	-712.9878	-695.0002	-17.98754	0.313829	0.99943	0.000149214	0.000420889	0.1167803
95000	-713.5045	-695.6017	-17.90282	0.2597674	0.997025	0.00201035	0.000964862	0.1509816
95200	-714.2019	-694.8695	-19.3324	0.3223758	0.985608	0.0114327	0.00295907	0.2069685
95400	-715.7884	-698.7671	-17.02131	0.3329763	0.993465	0.0035179	0.00301705	0.02020269
95600	-709.7941	-691.838	-17.95601	0.3046848	0.988732	0.0083195	0.00294827	0.1140293
95800	-715.2963	-696.8661	-18.43023	0.3107295	0.995607	0.00419757	0.000195155	0.1539989
96000	-706.8091	-690.108	-16.70107	0.2895389	0.997793	0.0014246	0.000782503	0.02914442
96200	-708.9923	-691.4008	-17.59143	0.290877	0.993716	0.00212271	0.004161	0.09994658
96400	-711.2506	-692.955	-18.29562	0.3348211	0.997062	0.00291649	2.17815e-05	0.1231112
96600	-708.7642	-691.8043	-16.95992	0.3184937	0.997415	0.00111163	0.00147383	0.02679465
96800	-707.1763	-690.7385	-16.4378	0.2728981	0.998584	0.000550318	0.000865406	0.02084489
97000	-708.2418	-691.4574	-16.78438	0.3057613	0.994089	0.00585545	5.57735e-05	0.02281403
97200	-714.0733	-693.7499	-20.32341	0.3002895	0.99836	0.000226714	0.00141378	0.3133744
97400	-718.2508	-698.904	-19.3468	0.3083166	0.989702	0.00374179	0.00655658	0.2308159
97600	-712.9341	-694.1821	-18.75194	0.2906419	0.996536	0.00315929	0.000304407	0.1935833
97800	-711.8014	-694.3107	-17.49073	0.2688063	0.991567	0.00679655	0.00163681	0.1079887
98000	-706.4559	-687.7547	-18.70122	0.3011633	0.999345	0.000629846	2.47364e-05	0.1798257
98200	-709.9718	-692.4977	-17.47415	0.2998093	0.997125	0.000346287	0.0025283	0.08136023
98400	-712.9154	-694.9478	-17.96765	0.2811728	0.996319	0.00267152	0.00100937	0.137045
98600	-714.9778	-698.1502	-16.82763	0.3235119	0.986815	0.00779414	0.00539053	0.0118021
98800	-710.6309	-692.1913	-18.43959	0.324123	0.997241	0.0001731	0.00258556	0.1393628
99000	-710.9437	-693.0343	-17.90943	0.2751181	0.992274	0.00514704	0.00257942	0.1372872
99200	-712.7645	-695.9948	-16.76968	0.2714924	0.997916	0.00190877	0.00017475	0.05095238
99400	-717.7328	-699.9144	-17.81846	0.3343484	0.989235	0.00828228	0.00248267	0.08257956
99600	-708.0537	-690.0743	-17.97936	0.3225089	0.997028	0.000788673	0.00218347	0.1059826
99800	-719.8175	-703.0243	-16.79314	0.2758928	0.994278	0.00153029	0.00419193	0.04812225
100000	-705.8913	-688.6805	-17.21077	0.2924167	0.996283	0.00246613	0.00125094	0.06715371
100200	-710.8024	-692.4581	-18.34425	0.3170678	0.995661	0.00119835	0.00314091	0.1396732
100400	-716.984	-699.6211	-17.36293	0.3524176	0.98395	0.00260066	0.0134492	0.03104732
100600	-709.5539	-691.9194	-17.63453	0.3076973	0.995869	0.00131839	0.00281233	0.08746722
100800	-718.1423	-700.5686	-17.57368	0.324803	0.971331	0.0040027	0.0246659	0.07069265
101000	-714.0466	-697.0082	-17.03844	0.2744096	0.999126	7.65739e-05	0.000797311	0.06809878
101200	-706.9133	-690.1257	-16.78767	0.3247969	0.996755	0.000834036	0.00241091	0.007493534
101400	-713.3181	-695.6259	-17.69222	0.3361402	0.986178	0.00157321	0.0122489	0.07571381
101600	-713.249	-696.6859	-16.56314	0.277578	0.993211	0.00361951	0.00316931	0.02729899
101800	-706.371	-688.4137	-17.95728	0.3054827	0.997216	0.00178952	0.000994222	0.1181569
102000	-711.1282	-693.1857	-17.94244	0.283592	0.996301	0.00259625	0.00110249	0.1337256
102200	-710.8328	-692.1181	-18.71465	0.3437264	0.99491	0.00417509	0.000914646	0.1549734
102400	-708.9854	-690.81	-18.17536	0.3073262	0.998974	0.000656898	0.00036948	0.1347531
102600	-709.3639	-691.5189	-17.84496	0.313404	0.995605	0.00249532	0.00189936	0.1009449
102800	-713.803	-696.9438	-16.85916	0.3024377	0.98843	0.00806032	0.00351007	0.03190662
103000	-711.0486	-694.142	-16.90661	0.2711354	0.997278	0.00257604	0.000145565	0.06034767
103200	-714.5286	-695.5887	-18.93992	0.3012458	0.995547	0.00309842	0.00135475	0.2015798
103400	-714.0009	-695.2188	-18.78215	0.3040691	0.99236	0.00324382	0.00439572	0.1924605
103600	-711.7823	-694.9562	-16.8261	0.3036603	0.995362	0.00383902	0.000799385	0.02684959
103800	-708.4594	-691.6657	-16.79369	0.271769	0.992709	0.00069937	0.00659135	0.0499195
104000	-704.5068	-686.7715	-17.73536	0.3109517	0.999132	0.000585663	0.000282663	0.09597873
104200	-709.0816	-693.0336	-16.04805	0.2595958	0.991095	0.00346899	0.00543565	0.0004233284
104400	-707.425	-690.9973	-16.42769	0.280073	0.99677	0.000743598	0.00248654	0.01442168
104600	-706.1045	-688.9562	-17.14836	0.2833472	0.99675	0.000787712	0.00246259	0.06904447
104800	-706.1185	-688.6388	-17.47966	0.3087203	0.993769	0.000367642	0.00586364	0.07585488
105000	-711.3653	-694.6806	-16.68474	0.3136505	0.989903	0.00767988	0.00241755	0.008212267
105200	-718.4149	-701.3217	-17.09324	0.288212	0.993956	0.00404267	0.00200107	0.06330882
105400	-709.9695	-693.0372	-16.93228	0.3038214	0.993019	0.0016397	0.00534128	0.03557538
105600	-710.0601	-692.9833	-17.07683	0.2923001	0.985481	0.0140213	0.000497778	0.05718292
105800	-716.1646	-697.049	-19.11561	0.343346	0.998033	0.000482771	0.00148396	0.1816853
106000	-709.0908	-690.7094	-18.38148	0.3217902	0.999399	0.000308732	0.000292695	0.1367102
106200	-705.4511	-688.1921	-17.25901	0.2893762	0.996273	0.00234312	0.00138363	0.07236464
106400	-710.2656	-693.3862	-16.87942	0.2872449	0.990613	0.000458613	0.00892836	0.04688412
106600	-708.4084	-691.5843	-16.82414	0.2717127	0.999583	8.53307e-05	0.000331918	0.05261142
106800	-714.6832	-696.3534	-18.32979	0.2826299	0.98963	0.00378821	0.00658177	0.1642165
107000	-710.9737	-692.0586	-18.91506	0.3085178	0.995159	0.0034484	0.0013929	0.1934738
107200	-713.689	-696.1862	-17.50282	0.3195666	0.992952	0.00538867	0.00165934	0.07042367
107400	-711.204	-693.6423	-17.56168	0.3206547	0.994213	0.0051947	0.000591873	0.07271754
107600	-709.9468	-692.1192	-17.82766	0.3371549	0.990319	0.00429519	0.00538556	0.0816556
107800	-712.0135	-694.0121	-18.00146	0.3008413	0.996265	0.000138641	0.00359658	0.1234521
108000	-712.2929	-694.6145	-17.6784	0.3266438	0.994895	0.00345748	0.00164753	0.07875514
108200	-713.0279	-696.2183	-16.80965	0.3018642	0.989699	0.00169398	0.00860741	0.0279898
108400	-706.6076	-688.8722	-17.73539	0.3210987	0.998245	0.000771314	0.000983452	0.08630651
108600	-714.1772	-697.6579	-16.51929	0.2897684	0.98174	0.017885	0.000375033	0.01413198
108800	-711.3258	-693.8531	-17.47277	0.3157619	0.992413	0.000444026	0.00714344	0.06833897
109000	-709.9753	-692.1681	-17.80725	0.2885495	0.999441	0.000373995	0.000185483	0.1165209
109200	-710.7059	-692.6406	-18.06527	0.2893254	0.997997	0.00147942	0.000523846	0.1389359
109400	-708.2206	-691.691	-16.52954	0.287636	0.999185	0.000790992	2.39926e-05	0.01655013
109600	-714.2387	-697.1356	-17.10313	0.3202465	0.994114	0.00545858	0.000427761	0.03737351
109800	-715.1654	-697.153	-18.01243	0.2666123	0.996959	0.000844206	0.00219698	0.1503786
110000	-709.8911	-692.7885	-17.10255	0.3312229	0.989929	0.00669369	0.00337747	0.02773948
110200	-718.4817	-698.2031	-20.27861	0.2834624	0.990206	0.00702339	0.00277097	0.3212922
110400	-712.7729	-694.9559	-17.81692	0.3307851	0.995269	0.00283751	0.00189356	0.08356372
110600	-716.0018	-698.0239	-17.97796	0.2711185	0.997654	0.000493944	0.00185192	0.1455096
110800	-711.9091	-695.2287	-16.68047	0.302268	0.993308	0.000919275	0.00577228	0.01690402
