Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
123800	-300.7138	-275.2844	-25.42941	2.661848	0.165464	0.422152	0.412384	0.281586	0.315695	0.20136	0.20136	0.1903571
124000	-300.4864	-277.3079	-23.17847	2.580943	0.141025	0.488549	0.370425	0.224001	0.284027	0.245986	0.245986	0.04609653
124200	-299.365	-273.5369	-25.82812	2.868859	0.151753	0.330939	0.517308	0.314388	0.327983	0.178814	0.178814	0.02351187
124400	-301.3329	-272.2556	-29.07725	3.015159	0.112519	0.304425	0.583056	0.269865	0.310329	0.209903	0.209903	0.2071357
124600	-303.0156	-265.3521	-37.66348	3.782347	0.144198	0.313819	0.541983	0.314831	0.328122	0.178523	0.178523	0.2934701
124800	-301.7032	-279.6193	-22.08391	2.491514	0.171544	0.395153	0.433303	0.302709	0.324057	0.186617	0.186617	0.02639214
125000	-304.1663	-281.5138	-22.65244	2.492656	0.104985	0.48315	0.411865	0.178505	0.24886	0.286318	0.286318	0.08106915
125200	-301.1865	-275.1813	-26.00518	2.788601	0.13658	0.346356	0.517063	0.282812	0.316226	0.200481	0.200481	0.1200345
125400	-304.4163	-279.0523	-25.36407	2.613093	0.135088	0.398359	0.466553	0.253236	0.301791	0.222487	0.222487	0.2368675
125600	-298.3055	-271.6733	-26.63226	2.900313	0.129336	0.374608	0.496057	0.256647	0.303632	0.21986	0.21986	0.07351537
125800	-298.9878	-268.9213	-30.06647	3.240779	0.123456	0.37907	0.497474	0.24567	0.297537	0.228396	0.228396	0.07674947
126000	-301.1287	-275.1249	-26.00382	2.845087	0.119205	0.22787	0.652925	0.343455	0.335692	0.160426	0.160426	0.06506691
126200	-298.3806	-267.9205	-30.46007	3.312365	0.115284	0.283773	0.600943	0.288891	0.318775	0.196167	0.196167	0.04345807
126400	-302.9943	-271.912	-31.08236	3.229288	0.124308	0.30903	0.566662	0.286862	0.31794	0.197599	0.197599	0.1842249
126600	-303.3811	-280.259	-23.12206	2.606572	0.104241	0.359994	0.535765	0.224543	0.28439	0.245534	0.245534	0.01558807
126800	-305.8311	-286.4351	-19.39599	2.156586	0.225187	0.66263	0.112183	0.253641	0.302012	0.222173	0.222173	0.08737161
127000	-298.1265	-273.7651	-24.36145	2.729212	0.144861	0.384158	0.470981	0.273829	0.312203	0.206984	0.206984	0.01722735
127200	-301.5099	-271.0074	-30.50244	3.182015	0.152935	0.324806	0.522259	0.320122	0.329733	0.175073	0.175073	0.175246
127400	-300.5479	-277.0452	-23.50271	2.483404	0.148973	0.302894	0.548133	0.329683	0.332398	0.168959	0.168959	0.1739939
127600	-303.1841	-284.2961	-18.88799	2.169538	0.110957	0.422171	0.466872	0.208125	0.272834	0.259521	0.259521	0.02923432
127800	-300.8948	-269.7726	-31.12221	3.385562	0.130667	0.359245	0.510088	0.266715	0.308796	0.212245	0.212245	0.03625879
128000	-305.1742	-285.0762	-20.09797	2.209265	0.119984	0.667144	0.212873	0.152432	0.224216	0.311676	0.311676	0.1061923
128200	-300.8256	-273.7564	-27.06918	2.898879	0.153902	0.377425	0.468673	0.289656	0.319086	0.195629	0.195629	0.120607
128400	-299.3916	-271.089	-28.30261	3.134741	0.114458	0.34122	0.544321	0.251182	0.300659	0.224079	0.224079	0.005656995
128600	-298.1375	-267.9966	-30.14086	3.283658	0.123358	0.331214	0.545428	0.271372	0.311048	0.20879	0.20879	0.04051087
128800	-299.988	-266.3061	-33.68193	3.669626	0.146178	0.303118	0.550704	0.325349	0.331229	0.171711	0.171711	0.008804164
129000	-307.3268	-281.9225	-25.40425	2.332837	0.174093	0.485827	0.34008	0.26381	0.307347	0.214422	0.214422	0.495208
129200	-301.7305	-269.055	-32.6755	3.485467	0.143721	0.362546	0.493733	0.283884	0.316686	0.199715	0.199715	0.09354109
129400	-306.773	-273.9889	-32.78411	3.304992	0.145769	0.447169	0.407063	0.245842	0.297636	0.228261	0.228261	0.2882282
129600	-298.7268	-275.3591	-23.36775	2.59563	0.14733	0.342827	0.509843	0.300577	0.323288	0.188068	0.188068	0.05104831
129800	-300.3654	-269.3177	-31.04767	3.355672	0.127582	0.388221	0.484197	0.247346	0.298499	0.227077	0.227077	0.06091004
130000	-300.3291	-269.2749	-31.05428	3.397266	0.108207	0.366997	0.524796	0.227707	0.286479	0.242907	0.242907	0.01874175
130200	-298.8801	-274.9742	-23.90584	2.696055	0.122945	0.37512	0.501934	0.246846	0.298213	0.227471	0.227471	0.004565245
130400	-298.0237	-268.5471	-29.47665	3.235923	0.119863	0.340235	0.539902	0.260516	0.305664	0.21691	0.21691	0.02208106
130600	-301.1445	-273.9141	-27.2304	2.877515	0.144775	0.453775	0.40145	0.241877	0.295315	0.231404	0.231404	0.1530026
130800	-299.8625	-271.3304	-28.5321	3.091054	0.161399	0.329543	0.509058	0.328754	0.332153	0.169546	0.169546	0.07077939
131000	-298.8603	-271.9129	-26.9474	2.997678	0.131615	0.43747	0.430914	0.231275	0.288785	0.23997	0.23997	0.00724737
131200	-301.4336	-268.1079	-33.32566	3.392215	0.125187	0.315407	0.559406	0.284131	0.316791	0.199539	0.199539	0.2491773
131400	-301.861	-277.8825	-23.97858	2.677377	0.189443	0.353376	0.457181	0.348999	0.33684	0.15708	0.15708	0.03004151
131600	-300.6971	-270.8182	-29.87895	3.193466	0.101857	0.256623	0.64152	0.284135	0.316793	0.199536	0.199536	0.1058894
131800	-302.031	-266.7012	-35.32977	3.696451	0.0999344	0.242612	0.657454	0.29174	0.319922	0.194169	0.194169	0.1471746
132000	-299.0617	-272.9968	-26.06491	2.907713	0.1607	0.375244	0.464056	0.299845	0.32302	0.188568	0.188568	0.008878049
132200	-300.5316	-278.3648	-22.16676	2.417835	0.171204	0.357439	0.471357	0.323856	0.330811	0.172666	0.172666	0.1080822
132400	-303.7807	-286.0773	-17.70341	2.080225	0.190375	0.430928	0.378697	0.306413	0.325355	0.184116	0.184116	0.0002141504
132600	-307.5183	-287.5331	-19.98515	2.242941	0.218557	0.457117	0.324326	0.323466	0.330701	0.172917	0.172917	0.06519671
132800	-301.8416	-275.8233	-26.01832	2.82854	0.184315	0.405065	0.41062	0.312727	0.327454	0.17991	0.17991	0.08428425
133000	-302.8839	-264.3412	-38.54271	4.063256	0.12566	0.334928	0.539412	0.272825	0.311734	0.20772	0.20772	0.09949205
133200	-300.4292	-276.6415	-23.78773	2.665542	0.128413	0.249771	0.621815	0.339552	0.334823	0.162813	0.162813	0.02274982
133400	-298.7496	-269.2386	-29.51101	3.174733	0.116914	0.300154	0.582932	0.280323	0.315143	0.202267	0.202267	0.08545433
133600	-304.8465	-289.1309	-15.71559	1.875437	0.133531	0.437388	0.429081	0.233888	0.290439	0.237837	0.237837	0.005999775
133800	-299.7588	-276.9247	-22.83408	2.518658	0.142594	0.445059	0.412347	0.242651	0.295773	0.230788	0.230788	0.07472534
134000	-299.8536	-276.5603	-23.29332	2.599377	0.164818	0.44944	0.385742	0.268321	0.309582	0.211049	0.211049	0.03914229
134200	-301.8278	-272.1433	-29.6845	3.188935	0.14859	0.46401	0.3874	0.242556	0.295717	0.230863	0.230863	0.08890896
134400	-298.564	-276.497	-22.06702	2.49806	0.151242	0.402626	0.446132	0.273065	0.311846	0.207544	0.207544	0.01880753
134600	-298.9181	-272.9695	-25.94863	2.856307	0.141281	0.356237	0.502481	0.283972	0.316723	0.199652	0.199652	0.04746056
134800	-299.1627	-274.9336	-24.22908	2.720303	0.130494	0.435243	0.434264	0.230662	0.288393	0.240473	0.240473	0.01258378
135000	-300.7041	-267.1974	-33.50668	3.570842	0.144678	0.331939	0.523383	0.303552	0.324357	0.186045	0.186045	0.08783431
135200	-300.1522	-274.9513	-25.20094	2.639977	0.159951	0.341029	0.49902	0.319276	0.329482	0.175621	0.175621	0.1860734
135400	-300.0476	-272.9781	-27.06949	2.968188	0.157233	0.34934	0.493427	0.310386	0.326692	0.181461	0.181461	0.04997015
135600	-302.1832	-274.8365	-27.34667	2.734672	0.160552	0.353287	0.486161	0.312456	0.327367	0.180089	0.180089	0.3121952
135800	-299.548	-274.139	-25.40901	2.794884	0.144063	0.397492	0.458445	0.266017	0.308451	0.212766	0.212766	0.05541874
136000	-300.0567	-271.7968	-28.25989	3.116827	0.150295	0.317905	0.5318	0.321006	0.329993	0.174501	0.174501	0.01924051
136200	-300.8663	-272.9268	-27.93947	2.902391	0.147115	0.431508	0.421377	0.254251	0.302344	0.221703	0.221703	0.2021176
136400	-302.1813	-269.8495	-32.33186	3.529589	0.166068	0.396945	0.436987	0.294963	0.321183	0.191927	0.191927	0.01397425
136600	-301.3851	-278.5928	-22.79232	2.440271	0.135739	0.31293	0.551331	0.302537	0.323996	0.186733	0.186733	0.1460393
136800	-298.5311	-271.6444	-26.88678	2.970202	0.125059	0.359443	0.515498	0.258118	0.304412	0.218735	0.218735	0.02815135
137000	-298.8602	-271.8295	-27.03067	2.902509	0.123475	0.366518	0.510007	0.251993	0.301108	0.223449	0.223449	0.1117342
137200	-300.8424	-273.2213	-27.62113	2.970689	0.141051	0.367378	0.491571	0.277426	0.313851	0.204362	0.204362	0.1023761
137400	-300.0379	-269.924	-30.11395	3.12615	0.144273	0.338324	0.517402	0.298952	0.32269	0.189179	0.189179	0.1922803
137600	-304.7157	-264.0919	-40.62375	4.144971	0.115431	0.194244	0.690325	0.372749	0.340641	0.143305	0.143305	0.2243651
137800	-300.0216	-276.2627	-23.75893	2.683046	0.135875	0.423657	0.440467	0.242837	0.295883	0.23064	0.23064	0.002944124
138000	-305.0969	-273.3172	-31.77971	2.979875	0.173746	0.390041	0.436213	0.308176	0.325956	0.182934	0.182934	0.4978555
138200	-299.8144	-265.4475	-34.36697	3.732424	0.135171	0.300834	0.563995	0.310022	0.326572	0.181703	0.181703	0.01409534
138400	-299.967	-270.9005	-29.06651	3.185233	0.161338	0.365963	0.472699	0.30597	0.325203	0.184414	0.184414	0.03133418
138600	-304.1327	-268.9824	-35.15024	3.244331	0.129678	0.288357	0.581965	0.310209	0.326634	0.181578	0.181578	0.5780224
138800	-302.1502	-282.6257	-19.52446	2.192889	0.139222	0.32021	0.540569	0.30303	0.324172	0.186399	0.186399	0.06740619
139000	-303.8031	-279.8878	-23.91531	2.450246	0.152224	0.388133	0.459643	0.28171	0.315749	0.201271	0.201271	0.2464479
139200	-301.4436	-273.6718	-27.77184	3.037507	0.156253	0.305506	0.538241	0.338386	0.334554	0.16353	0.16353	0.04954967
139400	-302.5185	-272.594	-29.92448	3.263716	0.102808	0.277681	0.619511	0.270199	0.310489	0.209656	0.209656	0.03835617
139600	-300.5652	-268.9161	-31.6491	3.46138	0.129337	0.21826	0.652403	0.372088	0.340559	0.143676	0.143676	0.01356017
139800	-299.8684	-271.8759	-27.99257	2.978407	0.135649	0.360387	0.503965	0.273466	0.312034	0.20725	0.20725	0.1315646
140000	-300.1136	-271.8634	-28.25018	2.988314	0.126634	0.264441	0.608925	0.323811	0.330799	0.172695	0.172695	0.1439765
140200	-301.3857	-278.5217	-22.86405	2.513378	0.12337	0.339411	0.537219	0.266584	0.308731	0.212343	0.212343	0.08339181
140400	-299.2647	-269.5192	-29.74546	3.228561	0.136119	0.392757	0.471123	0.257374	0.304019	0.219303	0.219303	0.05649751
140600	-298.7054	-271.5743	-27.13114	3.013523	0.151537	0.411769	0.436694	0.269013	0.309918	0.210534	0.210534	0.009763369
140800	-299.8486	-269.2833	-30.56536	3.170217	0.125651	0.342661	0.531688	0.268307	0.309575	0.211059	0.211059	0.1992019
141000	-301.9426	-272.5528	-29.38981	3.011535	0.159586	0.429645	0.41077	0.270837	0.310794	0.209184	0.209184	0.2361175
141200	-301.6241	-279.831	-21.79308	2.470116	0.111398	0.301982	0.586621	0.26948	0.310144	0.210188	0.210188	0.01939872
141400	-301.5811	-270.0692	-31.51189	3.142333	0.129855	0.402073	0.468072	0.244122	0.296637	0.229621	0.229621	0.3230045
141600	-300.4522	-277.8357	-22.61657	2.553606	0.153497	0.478555	0.367948	0.242855	0.295894	0.230626	0.230626	0.01846732
141800	-300.8117	-267.8791	-32.9326	3.453548	0.146603	0.342874	0.510523	0.29951	0.322897	0.188796	0.188796	0.1466001
142000	-299.6727	-276.1889	-23.48372	2.633257	0.152529	0.375135	0.472335	0.289065	0.318846	0.196045	0.196045	0.02523162
142200	-302.9602	-283.072	-19.88825	2.160361	0.187032	0.480861	0.332107	0.280033	0.315014	0.202476	0.202476	0.1335462
142400	-298.3012	-270.1868	-28.1144	3.112217	0.126732	0.266855	0.606413	0.321992	0.330279	0.173865	0.173865	0.009121964
142600	-303.7376	-269.9454	-33.79226	3.380343	0.113967	0.321917	0.564116	0.261462	0.306152	0.216193	0.216193	0.3025408
142800	-299.1993	-275.1525	-24.04671	2.678655	0.167665	0.32494	0.507395	0.340363	0.335008	0.162314	0.162314	0.03565069
143000	-301.804	-281.035	-20.76896	2.304547	0.169416	0.320651	0.509933	0.3457	0.336169	0.159065	0.159065	0.08123346
143200	-301.5062	-275.892	-25.61412	2.766092	0.143193	0.383249	0.473558	0.272001	0.311347	0.208326	0.208326	0.1040369
143400	-299.6328	-274.5685	-25.06428	2.682305	0.119454	0.35799	0.522556	0.250194	0.300109	0.224849	0.224849	0.133318
143600	-304.3782	-280.1836	-24.19466	2.666692	0.104832	0.460312	0.434856	0.185496	0.254893	0.279805	0.279805	0.06267576
143800	-300.6777	-269.6917	-30.986	3.314479	0.141404	0.392874	0.465722	0.264663	0.307776	0.21378	0.21378	0.0924522
144000	-301.6486	-272.0838	-29.56478	3.071241	0.16539	0.362322	0.472288	0.31341	0.327673	0.179459	0.179459	0.1988617
144200	-301.4868	-278.9289	-22.55788	2.52562	0.178386	0.540115	0.281499	0.248275	0.299028	0.226349	0.226349	0.03961367
144400	-298.7948	-272.0762	-26.71864	2.87962	0.143081	0.364357	0.492562	0.281967	0.315861	0.201086	0.201086	0.1006551
144600	-300.5548	-274.1586	-26.39617	2.840847	0.139937	0.30889	0.551173	0.311784	0.327149	0.180533	0.180533	0.1089391
144800	-301.656	-279.3878	-22.26824	2.478526	0.153129	0.507301	0.339571	0.231862	0.289159	0.239489	0.239489	0.05654368
145000	-298.491	-266.849	-31.64202	3.46936	0.123872	0.323604	0.552524	0.276824	0.313579	0.204799	0.204799	0.005015496
145200	-303.1578	-277.7349	-25.42289	2.779829	0.1756	0.452527	0.371874	0.279561	0.314806	0.202817	0.202817	0.07109147
145400	-300.795	-274.5289	-26.2661	2.79259	0.166815	0.348199	0.484986	0.323904	0.330825	0.172636	0.172636	0.141508
145600	-301.8836	-274.0691	-27.81456	3.061455	0.159103	0.333023	0.507874	0.323298	0.330653	0.173025	0.173025	0.03018687
145800	-299.5777	-272.3341	-27.24357	2.994691	0.133731	0.407844	0.458424	0.24693	0.298261	0.227404	0.227404	0.03937832
146000	-299.125	-273.6026	-25.52238	2.856604	0.117157	0.28024	0.602602	0.294811	0.321124	0.192033	0.192033	0.005789521
146200	-300.3946	-273.0735	-27.32111	3.001521	0.132639	0.399708	0.467653	0.249158	0.299527	0.225657	0.225657	0.0395538
146400	-309.4271	-270.4712	-38.95588	3.439655	0.0884416	0.221032	0.690527	0.285781	0.317488	0.198365	0.198365	0.7497131
146600	-300.4593	-271.3706	-29.08871	2.972895	0.126831	0.380352	0.492817	0.250069	0.300039	0.224946	0.224946	0.2480369
146800	-303.4684	-271.2267	-32.24167	3.36402	0.152998	0.444689	0.402313	0.255984	0.303278	0.220369	0.220369	0.1680263
147000	-300.7361	-274.1643	-26.57188	2.913502	0.166834	0.27863	0.554536	0.374517	0.340853	0.142315	0.142315	0.05255649
147200	-301.3825	-270.2984	-31.08413	3.265204	0.136864	0.263902	0.599234	0.341506	0.335264	0.161615	0.161615	0.1533859
147400	-301.2248	-279.6059	-21.61889	2.43088	0.144417	0.439181	0.416402	0.24746	0.298564	0.226988	0.226988	0.04042714
147600	-300.6872	-276.0294	-24.65779	2.741167	0.13697	0.235936	0.627093	0.367305	0.339927	0.146384	0.146384	0.03374824
147800	-302.4936	-279.1515	-23.34216	2.495256	0.130937	0.345249	0.523814	0.274971	0.312732	0.206149	0.206149	0.1522802
148000	-301.2592	-269.7016	-31.55768	3.430321	0.115288	0.322018	0.562694	0.263632	0.307258	0.214555	0.214555	0.03525736
148200	-299.7344	-277.9541	-21.78036	2.47251	0.170652	0.361539	0.467809	0.32066	0.329891	0.174725	0.174725	0.01536356
148400	-302.3637	-270.6676	-31.69607	3.41564	0.137159	0.382077	0.480764	0.264155	0.307521	0.214162	0.214162	0.06201332
148600	-300.9857	-266.7552	-34.23052	3.417344	0.128246	0.316641	0.555113	0.288267	0.318519	0.196607	0.196607	0.3159267
148800	-304.2846	-272.9294	-31.35511	2.897102	0.146357	0.267065	0.586579	0.354014	0.337793	0.154097	0.154097	0.5385766
149000	-302.9791	-282.1053	-20.87381	2.318124	0.161808	0.378924	0.459269	0.299239	0.322797	0.188982	0.188982	0.07749679
149200	-299.2083	-277.8554	-21.35286	2.424877	0.131199	0.3429	0.525902	0.276733	0.313537	0.204865	0.204865	0.02050875
149400	-299.0419	-269.0045	-30.03745	3.152608	0.129926	0.306141	0.563933	0.297949	0.322317	0.189867	0.189867	0.161602
149600	-305.7087	-272.6967	-33.01198	3.547514	0.154257	0.469874	0.375869	0.247155	0.29839	0.227227	0.227227	0.06148376
149800	-304.2674	-286.0668	-18.20063	2.087942	0.152056	0.65099	0.196954	0.189349	0.258117	0.276267	0.276267	0.04023356
150000	-301.4829	-270.9496	-30.53326	3.167082	0.130164	0.332268	0.537568	0.281477	0.315648	0.201438	0.201438	0.194363
150200	-301.6828	-277.1056	-24.57724	2.693807	0.123919	0.27374	0.602341	0.311621	0.327096	0.180641	0.180641	0.07229136
150400	-304.0199	-272.9838	-31.03605	3.382039	0.175657	0.408493	0.41585	0.300705	0.323335	0.18798	0.18798	0.0313233
150600	-302.0819	-274.1174	-27.96456	3.077188	0.163832	0.516873	0.319295	0.24068	0.294602	0.232359	0.232359	0.02935048
150800	-304.8629	-284.6945	-20.16844	2.168287	0.130032	0.276192	0.593776	0.320099	0.329726	0.175087	0.175087	0.1530822
151000	-304.0078	-270.0161	-33.99169	3.416226	0.12311	0.291314	0.585577	0.297062	0.321983	0.190477	0.190477	0.2986942
151200	-299.0839	-276.0518	-23.03214	2.605447	0.165645	0.421021	0.413334	0.28235	0.316027	0.200812	0.200812	0.007701804
151400	-300.6551	-278.2006	-22.45454	2.397103	0.152029	0.43852	0.409452	0.257437	0.304052	0.219256	0.219256	0.156257
151600	-302.4088	-273.5065	-28.90231	2.969714	0.135229	0.295111	0.56966	0.314237	0.327935	0.178914	0.178914	0.2296154
151800	-300.2042	-271.9927	-28.21152	3.086103	0.104883	0.299312	0.595805	0.259487	0.30513	0.217692	0.217692	0.04624758
152000	-303.4137	-284.1687	-19.245	2.220763	0.194054	0.326026	0.479919	0.373124	0.340687	0.143095	0.143095	0.01346211
152200	-303.5446	-264.6065	-38.93808	4.100076	0.0838401	0.25104	0.66512	0.250359	0.300201	0.22472	0.22472	0.1036334
152400	-302.3272	-278.061	-24.26622	2.591606	0.124561	0.345639	0.5298	0.264911	0.3079	0.213594	0.213594	0.1465331
152600	-299.6125	-274.6016	-25.01091	2.743554	0.135199	0.280993	0.583808	0.324848	0.33109	0.172031	0.172031	0.06727164
152800	-302.2743	-275.6897	-26.5846	2.619366	0.135092	0.448631	0.416277	0.231432	0.288885	0.239841	0.239841	0.3473912
153000	-299.8509	-274.8114	-25.03954	2.724703	0.145369	0.341247	0.513384	0.298734	0.32261	0.189328	0.189328	0.08628796
153200	-301.8699	-276.3184	-25.5515	2.735705	0.146411	0.469094	0.384494	0.237871	0.292904	0.234612	0.234612	0.1255589
153400	-300.2499	-270.152	-30.09789	3.13378	0.118223	0.293184	0.588593	0.287362	0.318147	0.197245	0.197245	0.1808996
153600	-300.4606	-279.2763	-21.18427	2.380521	0.121578	0.411644	0.466778	0.228007	0.286676	0.242659	0.242659	0.04805394
153800	-301.4071	-275.9226	-25.48448	2.858038	0.180248	0.485501	0.334251	0.270744	0.31075	0.209253	0.209253	0.0005232097
154000	-297.9969	-270.8574	-27.13946	2.99089	0.131365	0.373357	0.495278	0.260271	0.305538	0.217096	0.217096	0.0335732
154200	-302.196	-277.8568	-24.33925	2.566272	0.153186	0.291681	0.555132	0.344341	0.335883	0.159888	0.159888	0.1718097
154400	-298.7886	-269.13	-29.65856	3.259009	0.126787	0.309087	0.564126	0.29088	0.319579	0.194771	0.194771	0.01673959
154600	-298.9227	-270.5192	-28.40355	3.11139	0.117506	0.285643	0.596852	0.29147	0.319814	0.194358	0.194358	0.03831861
154800	-301.2183	-279.9998	-21.21847	2.360736	0.124782	0.370093	0.505125	0.252149	0.301194	0.223328	0.223328	0.07174985
155000	-301.9865	-278.9261	-23.06036	2.583029	0.119747	0.53894	0.341313	0.181796	0.251729	0.283237	0.283237	0.03290726
155200	-301.2962	-279.8172	-21.47904	2.301807	0.169104	0.465055	0.365842	0.266659	0.308768	0.212287	0.212287	0.1546236
155400	-300.2586	-271.6394	-28.61926	3.137651	0.149495	0.248367	0.602137	0.375746	0.340995	0.14163	0.14163	0.03395628
155600	-299.6821	-274.9271	-24.75495	2.769337	0.15839	0.302421	0.539189	0.34372	0.335749	0.160265	0.160265	0.01574277
155800	-298.3838	-271.469	-26.91475	2.907471	0.131056	0.331213	0.537731	0.283505	0.316524	0.199985	0.199985	0.09435408
156000	-302.5001	-264.3118	-38.18829	3.829479	0.112322	0.279681	0.607996	0.286534	0.317803	0.197831	0.197831	0.3056071
156200	-303.5553	-277.6122	-25.94312	2.676047	0.156673	0.269831	0.573496	0.367343	0.339932	0.146362	0.146362	0.2214789
156400	-300.5001	-267.4651	-33.03502	3.608722	0.101583	0.354645	0.543773	0.222658	0.283123	0.247109	0.247109	0.00502706
156600	-300.7199	-267.0423	-33.67761	3.502675	0.112954	0.295139	0.591907	0.276785	0.313561	0.204827	0.204827	0.1761153
156800	-300.1664	-271.9461	-28.22031	3.018425	0.108754	0.359647	0.531599	0.232182	0.289362	0.239228	0.239228	0.1159659
157000	-305.7189	-279.4404	-26.27855	2.81632	0.167251	0.629423	0.203326	0.209936	0.274168	0.257948	0.257948	0.1194963
157200	-303.5742	-277.8077	-25.7665	2.617557	0.142476	0.507411	0.350113	0.219232	0.280782	0.249993	0.249993	0.2624668
157400	-299.9587	-272.975	-26.98372	2.920684	0.116101	0.266349	0.617549	0.303572	0.324364	0.186032	0.186032	0.08834447
157600	-299.9673	-266.5113	-33.45609	3.606079	0.129667	0.339383	0.53095	0.276446	0.313407	0.205074	0.205074	0.05107445
157800	-298.7816	-268.2437	-30.53788	3.246916	0.127588	0.331476	0.540936	0.27793	0.314078	0.203996	0.203996	0.1183021
158000	-310.4142	-281.3577	-29.0565	3.191626	0.224968	0.675926	0.0991064	0.249717	0.299841	0.225221	0.225221	0.02416944
158200	-301.4849	-278.6609	-22.82396	2.402929	0.161409	0.400828	0.437763	0.287084	0.318032	0.197442	0.197442	0.1886813
158400	-299.3981	-274.1374	-25.2607	2.719521	0.147692	0.422635	0.429672	0.25896	0.304855	0.218092	0.218092	0.1160686
158600	-302.6039	-274.6178	-27.98604	2.974825	0.156464	0.287803	0.555733	0.352184	0.337455	0.15518	0.15518	0.1328912
158800	-299.7917	-273.2839	-26.50781	2.858804	0.158918	0.327199	0.513882	0.326913	0.331658	0.170714	0.170714	0.102942
159000	-299.6702	-266.9823	-32.68795	3.558416	0.100391	0.26562	0.63399	0.274283	0.312414	0.206651	0.206651	0.02017785
159200	-301.5085	-277.5026	-24.00594	2.62599	0.134896	0.284211	0.580893	0.321865	0.330242	0.173946	0.173946	0.08611366
159400	-298.6362	-272.8412	-25.795	2.881617	0.161414	0.338041	0.500545	0.32318	0.33062	0.1731	0.1731	0.007922964
159600	-301.511	-279.7761	-21.7349	2.452734	0.195777	0.393924	0.410299	0.331994	0.332995	0.167505	0.167505	0.03023406
159800	-301.2989	-274.1229	-27.17601	2.906345	0.16777	0.45532	0.376909	0.269255	0.310035	0.210355	0.210355	0.1200292
160000	-300.3023	-280.3948	-19.90743	2.283169	0.138989	0.385266	0.475745	0.265117	0.308003	0.21344	0.21344	0.01711718
160200	-300.1709	-274.5034	-25.66752	2.760266	0.135867	0.29542	0.568713	0.315028	0.328184	0.178394	0.178394	0.1156997
160400	-298.3042	-267.3137	-30.99045	3.402566	0.137464	0.322763	0.539774	0.298687	0.322592	0.18936	0.18936	0.006610885
160600	-298.4794	-266.7116	-31.76779	3.481358	0.115127	0.329134	0.555739	0.259143	0.30495	0.217954	0.217954	0.005619047
160800	-301.4114	-268.0863	-33.32511	3.483134	0.125708	0.269512	0.60478	0.31807	0.32912	0.176405	0.176405	0.1574144
161000	-303.536	-281.6199	-21.91614	2.28895	0.150556	0.34588	0.503564	0.303274	0.324259	0.186234	0.186234	0.2088789
161200	-301.9434	-269.572	-32.3714	3.490551	0.159286	0.400571	0.440143	0.284512	0.316953	0.199268	0.199268	0.0580971
161400	-300.502	-272.4205	-28.08155	3.072912	0.14866	0.366688	0.484652	0.288465	0.318601	0.196467	0.196467	0.04501651
161600	-299.717	-270.4867	-29.23032	3.147933	0.129247	0.4141	0.456653	0.237873	0.292905	0.234611	0.234611	0.08553137
161800	-302.5758	-282.2632	-20.31262	2.229533	0.162959	0.343623	0.493418	0.321683	0.33019	0.174064	0.174064	0.1095395
162000	-303.8453	-267.3129	-36.53247	3.821545	0.127522	0.426611	0.445868	0.230129	0.28805	0.240911	0.240911	0.144338
162200	-303.8075	-266.603	-37.20457	3.842982	0.10223	0.274975	0.622795	0.27102	0.310881	0.20905	0.20905	0.1845575
162400	-304.1795	-263.1918	-40.98776	4.31604	0.12901	0.268424	0.602566	0.324608	0.331023	0.172185	0.172185	0.0920362
162600	-299.7063	-273.4976	-26.20869	2.799856	0.152493	0.387794	0.459713	0.282244	0.315981	0.200887	0.200887	0.13136
162800	-300.5689	-279.6941	-20.87476	2.357617	0.133113	0.371554	0.495333	0.263765	0.307324	0.214455	0.214455	0.03887334
163000	-300.4846	-271.3293	-29.15524	3.221416	0.160608	0.279568	0.559823	0.364873	0.339578	0.147775	0.147775	0.004184875
163200	-299.8998	-266.4881	-33.41164	3.605206	0.129268	0.349835	0.520897	0.269812	0.310303	0.209942	0.209942	0.0473297
163400	-299.2266	-271.7602	-27.4664	2.939391	0.12587	0.339345	0.534785	0.270562	0.310663	0.209387	0.209387	0.1183601
163600	-300.6741	-273.7772	-26.89695	2.891592	0.146267	0.243858	0.609875	0.374923	0.3409	0.142088	0.142088	0.1059287
163800	-300.1001	-273.3321	-26.768	2.87219	0.110556	0.30135	0.588094	0.268401	0.309621	0.210989	0.210989	0.1160282
164000	-298.4444	-272.3357	-26.10864	2.915076	0.148787	0.286602	0.564611	0.341734	0.335315	0.161475	0.161475	0.005792066
164200	-301.1052	-263.009	-38.09619	4.006052	0.122733	0.304937	0.57233	0.286981	0.317989	0.197515	0.197515	0.114757
164400	-301.4212	-275.7758	-25.64532	2.722045	0.126272	0.279974	0.593754	0.310826	0.326837	0.181168	0.181168	0.1524317
164600	-301.3592	-278.7698	-22.58938	2.458139	0.185855	0.44111	0.373035	0.296435	0.321746	0.190909	0.190909	0.1086168
164800	-299.854	-279.9003	-19.9537	2.250656	0.148177	0.398245	0.453578	0.271176	0.310956	0.208934	0.208934	0.05386684
165000	-301.9551	-274.4971	-27.45799	2.927377	0.142873	0.275365	0.581761	0.341607	0.335287	0.161553	0.161553	0.1298802
165200	-302.6355	-272.6941	-29.94136	3.234888	0.174	0.269393	0.556607	0.392428	0.342464	0.132554	0.132554	0.06803678
