Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
83000	-301.5066	-268.1103	-33.39625	3.351009	0.118708	0.26773	0.613562	0.307185	0.325619	0.183598	0.183598	0.2963682
83200	-299.1519	-270.4755	-28.67638	3.16151	0.141638	0.365097	0.493265	0.279512	0.314784	0.202852	0.202852	0.01639114
83400	-297.7249	-272.294	-25.43089	2.85213	0.128071	0.351526	0.520402	0.267039	0.308955	0.212003	0.212003	0.001068787
83600	-298.3294	-266.6085	-31.7209	3.478762	0.130844	0.314143	0.555013	0.29404	0.320825	0.192567	0.192567	0.003433152
83800	-300.8712	-269.7012	-31.16999	3.352351	0.146188	0.35873	0.495081	0.289529	0.319034	0.195719	0.195719	0.07621995
84000	-300.0738	-274.0822	-25.99169	2.83931	0.164249	0.298894	0.536857	0.35464	0.337906	0.153727	0.153727	0.06861633
84200	-302.69	-265.2165	-37.47346	3.972186	0.123663	0.259336	0.617002	0.322881	0.330534	0.173293	0.173293	0.0856707
84400	-299.9039	-273.0442	-26.85977	2.845642	0.162284	0.349046	0.48867	0.317376	0.328909	0.176858	0.176858	0.1470276
84600	-298.9261	-276.9045	-22.02161	2.496203	0.161084	0.410326	0.42859	0.281906	0.315834	0.20113	0.20113	0.01607672
84800	-302.5866	-277.0452	-25.54145	2.678059	0.103624	0.354807	0.541569	0.22604	0.285384	0.244288	0.244288	0.1845841
85000	-299.2523	-277.3593	-21.89293	2.484541	0.144639	0.403252	0.452109	0.263993	0.30744	0.214284	0.214284	0.01441878
85200	-300.4827	-270.859	-29.62369	2.9724	0.138162	0.306578	0.55526	0.310658	0.326782	0.18128	0.18128	0.2974384
85400	-299.992	-266.2963	-33.69564	3.624991	0.112225	0.349141	0.538634	0.243245	0.296123	0.230316	0.230316	0.05496839
85600	-303.2622	-277.9131	-25.34908	2.74627	0.117559	0.500757	0.381683	0.190128	0.258761	0.275555	0.275555	0.09660548
85800	-300.406	-278.6028	-21.80319	2.450231	0.179232	0.456793	0.363975	0.2818	0.315788	0.201206	0.201206	0.04008162
86000	-301.3209	-280.3886	-20.93238	2.239456	0.145799	0.362523	0.491678	0.286824	0.317924	0.197626	0.197626	0.1591981
86200	-299.6039	-272.9082	-26.69573	2.858356	0.155685	0.334514	0.509801	0.317596	0.328976	0.176714	0.176714	0.1179666
86400	-300.6063	-274.5386	-26.06769	2.777321	0.144811	0.466684	0.388505	0.236815	0.292257	0.235464	0.235464	0.1411937
86600	-300.6675	-268.6911	-31.9764	3.391093	0.157422	0.327719	0.514859	0.324487	0.330989	0.172262	0.172262	0.1147787
86800	-301.6679	-267.1409	-34.52698	3.75187	0.103115	0.31823	0.578655	0.244728	0.296991	0.229141	0.229141	0.01067625
87000	-299.582	-272.2196	-27.36245	3.03687	0.164196	0.297284	0.53852	0.355803	0.338113	0.153042	0.153042	0.009469981
87200	-299.9362	-271.3377	-28.59851	3.101179	0.121408	0.25534	0.623252	0.322254	0.330355	0.173696	0.173696	0.06741816
87400	-301.1828	-272.135	-29.04781	2.974453	0.11705	0.331377	0.551573	0.261024	0.305927	0.216525	0.216525	0.2337753
87600	-298.48	-271.7399	-26.74009	2.896272	0.143241	0.37259	0.484169	0.27769	0.31397	0.20417	0.20417	0.08741296
87800	-299.808	-272.9859	-26.82205	2.762744	0.130916	0.352374	0.516711	0.270885	0.310817	0.209149	0.209149	0.2285108
88000	-299.1504	-277.0722	-22.0782	2.477561	0.157921	0.321131	0.520948	0.329654	0.332391	0.168978	0.168978	0.03941769
88200	-298.1061	-274.5446	-23.56141	2.648177	0.131135	0.360249	0.508616	0.266869	0.308871	0.21213	0.21213	0.01787783
88400	-298.7973	-267.9686	-30.82862	3.32516	0.11935	0.265842	0.614808	0.309845	0.326514	0.181821	0.181821	0.06800514
88600	-300.0232	-275.3578	-24.66532	2.771597	0.113028	0.411846	0.475125	0.215344	0.278062	0.253297	0.253297	0.005052997
88800	-302.9209	-265.7666	-37.15432	3.890941	0.0942606	0.290667	0.615072	0.244879	0.297078	0.229022	0.229022	0.1330377
89000	-302.369	-281.044	-21.32499	2.38829	0.185806	0.519464	0.294731	0.263454	0.307167	0.214689	0.214689	0.05219571
89200	-301.0017	-277.817	-23.18473	2.600527	0.133585	0.475494	0.39092	0.219323	0.280845	0.249916	0.249916	0.02731496
89400	-299.4441	-267.584	-31.86012	3.48391	0.131963	0.355398	0.512639	0.270771	0.310763	0.209233	0.209233	0.01201511
89600	-300.7833	-277.5141	-23.26915	2.626115	0.163698	0.350422	0.48588	0.318405	0.329221	0.176187	0.176187	0.0106964
89800	-300.0891	-277.173	-22.91614	2.50982	0.148011	0.344261	0.507728	0.300669	0.323322	0.188005	0.188005	0.09139677
90000	-301.1744	-269.214	-31.96032	3.456571	0.117297	0.256333	0.626369	0.313939	0.327841	0.17911	0.17911	0.05089008
90200	-298.2623	-273.218	-25.04426	2.766135	0.138273	0.33305	0.528677	0.293371	0.320565	0.193032	0.193032	0.04725974
90400	-300.8324	-269.3367	-31.49571	3.404759	0.163778	0.309386	0.526836	0.346134	0.33626	0.158803	0.158803	0.05461481
90600	-300.9049	-272.614	-28.29084	2.856558	0.141725	0.356216	0.502059	0.284623	0.317	0.199189	0.199189	0.2762521
90800	-300.0675	-270.1352	-29.93226	3.202938	0.119725	0.395557	0.484718	0.232349	0.289468	0.239092	0.239092	0.1026
91000	-299.9903	-273.822	-26.1683	2.788999	0.141223	0.420627	0.438151	0.251353	0.300754	0.223946	0.223946	0.1402099
91200	-299.3984	-278.0912	-21.30716	2.390337	0.158905	0.348759	0.492336	0.313012	0.327545	0.179721	0.179721	0.05008472
91400	-300.9615	-277.5077	-23.45379	2.556523	0.151681	0.459061	0.389258	0.248355	0.299073	0.226286	0.226286	0.09900462
91600	-298.2769	-270.3282	-27.94869	3.034312	0.138956	0.340832	0.520212	0.289619	0.319071	0.195655	0.195655	0.06966166
91800	-306.831	-278.4124	-28.41862	3.110732	0.191007	0.770692	0.0383001	0.198614	0.265585	0.267901	0.267901	0.04024213
92000	-302.4073	-282.173	-20.2343	2.223062	0.156899	0.330223	0.512878	0.322094	0.330309	0.173799	0.173799	0.1072243
92200	-301.4731	-278.6141	-22.85905	2.450554	0.143243	0.329339	0.527418	0.303107	0.324199	0.186347	0.186347	0.1428157
92400	-300.5864	-274.2482	-26.33815	2.817759	0.133407	0.423202	0.443391	0.239679	0.294	0.23316	0.23316	0.1235581
92600	-304.4131	-283.0586	-21.35452	2.287344	0.155995	0.681133	0.162872	0.186346	0.25561	0.279022	0.279022	0.1520239
92800	-299.931	-268.588	-31.34291	3.30294	0.116963	0.359027	0.52401	0.245725	0.297568	0.228353	0.228353	0.1412862
93000	-299.8924	-271.8299	-28.06251	3.04558	0.153808	0.348337	0.497854	0.306302	0.325317	0.184191	0.184191	0.06910283
93200	-299.3548	-274.6797	-24.67508	2.673921	0.153583	0.30632	0.540097	0.333947	0.333486	0.166283	0.166283	0.1025591
93400	-299.4252	-276.0107	-23.41444	2.555088	0.133075	0.40844	0.458485	0.245746	0.29758	0.228337	0.228337	0.09605447
93600	-301.2872	-277.925	-23.36222	2.560776	0.120253	0.37265	0.507097	0.243969	0.296548	0.229742	0.229742	0.08259763
93800	-306.1468	-284.0051	-22.14171	2.413651	0.215244	0.448562	0.336194	0.324257	0.330924	0.172409	0.172409	0.1080941
94000	-306.0653	-278.5189	-27.54639	2.946045	0.125472	0.63655	0.237977	0.164657	0.236198	0.299572	0.299572	0.1147274
94200	-298.9513	-272.3421	-26.60921	2.947967	0.140102	0.37547	0.484427	0.271741	0.311224	0.208518	0.208518	0.02236771
94400	-301.1037	-267.9986	-33.10513	3.551084	0.0981271	0.346658	0.555215	0.220617	0.281735	0.248824	0.248824	0.07002643
94600	-299.5344	-272.7539	-26.78052	2.920396	0.135036	0.263489	0.601474	0.33884	0.334659	0.163251	0.163251	0.06648294
94800	-300.8335	-278.3982	-22.43528	2.518517	0.125185	0.347227	0.527588	0.264992	0.30794	0.213534	0.213534	0.03427106
95000	-300.4832	-280.2169	-20.26632	2.256056	0.14805	0.332097	0.519853	0.308343	0.326012	0.182822	0.182822	0.07987659
95200	-301.7864	-269.1177	-32.66873	3.546203	0.13758	0.244974	0.617446	0.359635	0.338764	0.150801	0.150801	0.03111182
95400	-299.3245	-278.7679	-20.55658	2.331212	0.161758	0.398834	0.439409	0.288548	0.318635	0.196409	0.196409	0.03397379
95600	-300.9147	-279.8866	-21.0281	2.404783	0.16172	0.291789	0.546491	0.356597	0.338252	0.152576	0.152576	0.007955731
95800	-298.9322	-274.7758	-24.15635	2.698385	0.16574	0.37441	0.45985	0.306841	0.325502	0.183829	0.183829	0.02674847
96000	-299.8084	-271.2094	-28.59894	3.120034	0.13331	0.393023	0.473667	0.253281	0.301816	0.222452	0.222452	0.04888495
96200	-301.702	-270.848	-30.85404	3.287486	0.157877	0.394828	0.447295	0.285644	0.317431	0.198462	0.198462	0.1076899
96400	-301.6413	-271.049	-30.59231	3.211666	0.113051	0.319218	0.567731	0.26153	0.306187	0.216141	0.216141	0.1546246
96600	-303.2098	-282.8889	-20.32088	2.314983	0.14763	0.390798	0.461572	0.274188	0.31237	0.206721	0.206721	0.0260152
96800	-300.5217	-276.8681	-23.65362	2.593991	0.127413	0.31521	0.557377	0.287859	0.318352	0.196894	0.196894	0.07948371
97000	-302.758	-278.7057	-24.05231	2.676154	0.119102	0.551612	0.329286	0.177575	0.248039	0.287193	0.287193	0.03894492
97200	-300.6264	-275.9196	-24.70682	2.778387	0.164482	0.393427	0.442092	0.294819	0.321127	0.192027	0.192027	0.002391943
97400	-300.2732	-277.4623	-22.8109	2.573723	0.171479	0.463131	0.36539	0.270212	0.310495	0.209647	0.209647	0.01703997
97600	-300.5132	-271.6993	-28.8139	2.95313	0.130323	0.304461	0.565216	0.299741	0.322982	0.188638	0.188638	0.2397349
97800	-299.9828	-274.9532	-25.02965	2.748961	0.112575	0.266249	0.621176	0.29717	0.322024	0.190403	0.190403	0.06273776
98000	-302.4371	-265.5561	-36.88095	3.827594	0.12719	0.235591	0.637219	0.350596	0.337153	0.156126	0.156126	0.1723772
98200	-299.4043	-267.7926	-31.61172	3.39573	0.129402	0.366504	0.504094	0.26094	0.305883	0.216588	0.216588	0.0761193
98400	-301.6146	-275.4934	-26.12119	2.774887	0.162399	0.385063	0.452538	0.29664	0.321823	0.190768	0.190768	0.146876
98600	-300.8658	-274.5031	-26.36278	2.778692	0.140019	0.414738	0.445244	0.252396	0.30133	0.223137	0.223137	0.1629925
98800	-299.2248	-269.7639	-29.46097	3.091648	0.130373	0.321863	0.547764	0.288285	0.318527	0.196594	0.196594	0.1663362
99000	-301.8414	-279.6071	-22.23438	2.4468	0.133928	0.386598	0.479474	0.257294	0.303977	0.219364	0.219364	0.08472749
99200	-299.1452	-270.5187	-28.62655	3.042566	0.146891	0.368674	0.484436	0.284912	0.317122	0.198983	0.198983	0.1295281
99400	-302.703	-280.0106	-22.69239	2.499022	0.16579	0.64597	0.188239	0.204235	0.26992	0.262923	0.262923	0.07710349
99600	-301.6235	-272.9734	-28.65004	2.946723	0.163633	0.419769	0.416598	0.28048	0.315212	0.202154	0.202154	0.2244367
99800	-303.0845	-275.2245	-27.85999	2.775546	0.119823	0.436904	0.443272	0.215228	0.277981	0.253396	0.253396	0.3163873
100000	-298.8272	-277.1891	-21.63807	2.4297	0.150893	0.353285	0.495822	0.299285	0.322814	0.188951	0.188951	0.04357731
100200	-299.3419	-268.8415	-30.50042	3.359418	0.105296	0.339636	0.555068	0.236657	0.292159	0.235592	0.235592	0.0007319098
100400	-302.8046	-274.4185	-28.3861	2.96951	0.104298	0.342198	0.553505	0.233592	0.290253	0.238078	0.238078	0.1784805
100600	-301.4302	-272.0754	-29.3548	3.038993	0.126246	0.315873	0.557881	0.285547	0.31739	0.198532	0.198532	0.2042999
100800	-303.9501	-278.5685	-25.3816	2.700786	0.173899	0.545278	0.280823	0.241803	0.295271	0.231463	0.231463	0.1433975
101000	-302.8668	-283.3008	-19.56597	2.080502	0.17703	0.442525	0.380445	0.285738	0.31747	0.198396	0.198396	0.1810623
101200	-302.9705	-269.1654	-33.8051	3.688429	0.134449	0.464092	0.401459	0.224628	0.284446	0.245463	0.245463	0.002226773
101400	-302.0595	-275.5666	-26.49295	2.918834	0.150842	0.438819	0.410339	0.255811	0.303185	0.220502	0.220502	0.03934537
101600	-300.3835	-271.6142	-28.76933	3.171568	0.155414	0.318252	0.526334	0.328109	0.331981	0.169955	0.169955	0.01581156
101800	-298.3792	-273.304	-25.0752	2.767296	0.135013	0.399822	0.465165	0.252439	0.301354	0.223104	0.223104	0.05060262
102000	-299.966	-268.2025	-31.76347	3.408146	0.122115	0.324525	0.55336	0.273409	0.312007	0.207292	0.207292	0.07729478
102200	-301.0304	-272.9835	-28.04694	3.099358	0.114235	0.444274	0.441492	0.204535	0.270147	0.262659	0.262659	0.01583752
102400	-300.5627	-272.0318	-28.53094	2.985963	0.113349	0.361273	0.525378	0.23882	0.293481	0.233849	0.233849	0.1807578
102600	-302.4272	-284.3234	-18.10377	2.108501	0.141243	0.427326	0.431431	0.248418	0.299109	0.226237	0.226237	0.01180368
102800	-298.2372	-273.5346	-24.70262	2.768444	0.12724	0.38754	0.48522	0.247173	0.2984	0.227213	0.227213	0.01190886
103000	-304.6214	-283.8127	-20.80871	2.328456	0.139591	0.244634	0.615776	0.363306	0.339344	0.148675	0.148675	0.06072296
103200	-299.8952	-272.5911	-27.30415	3.012764	0.0992101	0.322884	0.577906	0.235042	0.29116	0.236899	0.236899	0.02767674
103400	-302.0618	-281.5926	-20.46914	2.325233	0.174689	0.389137	0.436174	0.309828	0.326508	0.181832	0.181832	0.03203836
103600	-301.5955	-270.9637	-30.6318	3.11806	0.153312	0.333656	0.513033	0.314829	0.328121	0.178525	0.178525	0.2508674
103800	-299.4592	-274.3986	-25.06058	2.773574	0.143868	0.44566	0.410472	0.244039	0.296589	0.229686	0.229686	0.04315148
104000	-299.8117	-276.7015	-23.1102	2.591341	0.114557	0.353041	0.532402	0.24499	0.297143	0.228933	0.228933	0.03007533
104200	-299.4735	-274.7788	-24.69472	2.611339	0.145083	0.350742	0.504175	0.292609	0.320266	0.193563	0.193563	0.1671114
104400	-299.5831	-277.4968	-22.08626	2.43618	0.161212	0.416344	0.422444	0.279128	0.314613	0.203129	0.203129	0.08124101
104600	-301.6266	-269.0447	-32.58193	3.49639	0.139639	0.374858	0.485503	0.271408	0.311066	0.208763	0.208763	0.06974555
104800	-298.6261	-272.2238	-26.40232	2.943121	0.116383	0.31239	0.571227	0.271432	0.311077	0.208746	0.208746	0.007161229
105000	-299.1445	-275.1815	-23.96297	2.621155	0.159388	0.384057	0.456555	0.293292	0.320534	0.193087	0.193087	0.0849671
105200	-300.3243	-275.5681	-24.75622	2.750986	0.141511	0.373404	0.485084	0.274824	0.312664	0.206256	0.206256	0.033505
105400	-306.0727	-287.7691	-18.30361	2.038781	0.219688	0.44945	0.330862	0.328315	0.332036	0.169824	0.169824	0.09812106
105600	-301.3959	-273.8111	-27.58475	2.928927	0.131803	0.280106	0.588092	0.319981	0.329691	0.175164	0.175164	0.1419559
105800	-303.6229	-280.5954	-23.02751	2.366129	0.166639	0.272394	0.560967	0.379559	0.341405	0.139518	0.139518	0.240858
106000	-304.7596	-269.8124	-34.94724	3.788799	0.122555	0.237255	0.64019	0.340611	0.335064	0.162163	0.162163	0.01651153
106200	-298.0282	-270.3458	-27.68244	3.050776	0.130968	0.30647	0.562562	0.299398	0.322855	0.188873	0.188873	0.02789512
106400	-299.4683	-274.4232	-25.0451	2.747991	0.13637	0.388496	0.475133	0.259819	0.305303	0.217439	0.217439	0.06669915
106600	-302.41	-266.5944	-35.81559	3.773869	0.141167	0.273222	0.585612	0.340662	0.335075	0.162131	0.162131	0.1186005
106800	-298.2455	-268.6268	-29.6187	3.263424	0.127695	0.305816	0.566489	0.294559	0.321027	0.192207	0.192207	0.008359359
107000	-303.3993	-270.1085	-33.29081	3.315961	0.152854	0.389756	0.45739	0.281701	0.315745	0.201277	0.201277	0.3242614
107200	-299.3602	-269.7235	-29.63672	3.2463	0.104671	0.325115	0.570213	0.243543	0.296298	0.23008	0.23008	0.02765649
107400	-300.0128	-269.7813	-30.23153	3.23879	0.113041	0.302469	0.584491	0.272053	0.311371	0.208288	0.208288	0.09418758
107600	-301.5105	-271.6289	-29.88155	2.963038	0.132289	0.306441	0.56127	0.301527	0.323633	0.18742	0.18742	0.3278655
107800	-300.2346	-275.8931	-24.34152	2.74134	0.166985	0.451156	0.381859	0.270141	0.310461	0.209699	0.209699	0.002831151
108000	-302.4824	-275.9809	-26.50148	2.579663	0.137294	0.412599	0.450107	0.249674	0.299817	0.225254	0.225254	0.3728764
108200	-301.7233	-262.0217	-39.70156	4.23874	0.119719	0.253694	0.626587	0.320609	0.329876	0.174758	0.174758	0.04192125
108400	-299.8401	-275.0708	-24.76936	2.65114	0.146073	0.437814	0.416114	0.250173	0.300097	0.224865	0.224865	0.1362034
108600	-301.4101	-270.5782	-30.83184	3.313604	0.0966656	0.278744	0.62459	0.257493	0.304082	0.219212	0.219212	0.07796931
108800	-302.1088	-274.8442	-27.26454	3.030108	0.162997	0.487579	0.349424	0.250543	0.300303	0.224577	0.224577	0.006316533
109000	-301.7319	-274.7177	-27.01423	3.005091	0.154329	0.542245	0.303426	0.221555	0.282375	0.248035	0.248035	0.006462223
109200	-299.1077	-272.3621	-26.74561	2.975617	0.12767	0.363233	0.509098	0.260071	0.305434	0.217248	0.217248	0.008791246
109400	-303.5407	-277.2821	-26.25861	2.811953	0.128728	0.291223	0.580048	0.306531	0.325396	0.184037	0.184037	0.1215862
109600	-303.3567	-262.6003	-40.75643	4.3767	0.134148	0.321132	0.54472	0.29465	0.321062	0.192144	0.192144	0.009334207
109800	-300.0134	-272.8117	-27.20161	2.950898	0.129131	0.363774	0.507095	0.261979	0.306417	0.215802	0.215802	0.0798885
110000	-299.9583	-277.9059	-22.05246	2.511507	0.162048	0.39876	0.439192	0.288955	0.318801	0.196122	0.196122	0.003715521
110200	-298.4886	-271.3705	-27.11808	3.01117	0.145325	0.27573	0.578944	0.345145	0.336053	0.159401	0.159401	0.01050847
110400	-299.6538	-275.252	-24.40184	2.655134	0.158098	0.299407	0.542495	0.345565	0.336141	0.159147	0.159147	0.09288184
110600	-302.309	-268.269	-34.03998	3.68405	0.125472	0.33898	0.535548	0.270151	0.310466	0.209692	0.209692	0.03130509
110800	-302.3652	-279.8358	-22.52947	2.395755	0.154184	0.268288	0.577528	0.364957	0.339591	0.147726	0.147726	0.1641321
111000	-308.0518	-288.0111	-20.04064	2.017931	0.163573	0.585086	0.251342	0.218488	0.280267	0.250623	0.250623	0.2855349
111200	-304.4897	-277.1449	-27.34471	2.63393	0.162265	0.464402	0.373333	0.258933	0.30484	0.218113	0.218113	0.3976236
111400	-300.5555	-271.2905	-29.26502	3.150501	0.102226	0.229396	0.668378	0.30826	0.325984	0.182878	0.182878	0.08587622
111600	-302.0656	-274.8089	-27.25671	2.872054	0.128713	0.418619	0.452668	0.235165	0.291236	0.2368	0.2368	0.1594856
111800	-301.2107	-273.9297	-27.28101	3.024257	0.136402	0.346319	0.517279	0.282569	0.316121	0.200655	0.200655	0.01413537
112000	-301.0713	-276.7736	-24.29769	2.688451	0.14534	0.490693	0.363967	0.22851	0.287003	0.242243	0.242243	0.05086916
112200	-298.6729	-267.1239	-31.54897	3.445971	0.1332	0.300912	0.565888	0.306834	0.3255	0.183833	0.183833	0.0193337
112400	-297.8554	-271.146	-26.7094	2.961361	0.13354	0.304725	0.561735	0.304702	0.324762	0.185268	0.185268	0.01965327
112600	-301.4008	-277.2597	-24.14115	2.686838	0.143118	0.367583	0.489298	0.280239	0.315105	0.202328	0.202328	0.03710578
112800	-302.808	-281.8065	-21.00143	2.379615	0.162847	0.464205	0.372948	0.259703	0.305242	0.217527	0.217527	0.02892963
113000	-300.2814	-271.9322	-28.34917	2.965068	0.15283	0.391312	0.455859	0.280864	0.31538	0.201878	0.201878	0.1825024
113200	-298.8087	-273.4843	-25.32441	2.837705	0.138771	0.408739	0.452491	0.253458	0.301912	0.222315	0.222315	0.004746872
113400	-305.3898	-272.8622	-32.52762	2.981758	0.126251	0.454901	0.418848	0.217243	0.279399	0.251679	0.251679	0.5884794
113600	-298.9376	-272.986	-25.95158	2.905146	0.142952	0.434269	0.422779	0.247656	0.298676	0.226834	0.226834	0.0001238131
113800	-297.7501	-270.4455	-27.3046	3.025192	0.124501	0.33872	0.536779	0.268773	0.309802	0.210713	0.210713	0.01542537
114000	-300.9317	-275.9739	-24.95775	2.75169	0.148844	0.488016	0.36314	0.233715	0.29033	0.237978	0.237978	0.05303122
114200	-299.0095	-268.6363	-30.37322	3.312281	0.143213	0.313877	0.54291	0.313314	0.327642	0.179522	0.179522	0.03536965
114400	-300.9018	-277.0365	-23.86532	2.639556	0.129104	0.352405	0.518491	0.268125	0.309487	0.211194	0.211194	0.05614736
114600	-302.177	-276.8976	-25.2794	2.660415	0.118295	0.454336	0.427369	0.206581	0.271685	0.260867	0.260867	0.1768556
114800	-298.3235	-272.673	-25.65053	2.870727	0.126012	0.364783	0.509205	0.256751	0.303688	0.219781	0.219781	0.004374065
115000	-299.6882	-266.6091	-33.07909	3.606326	0.103397	0.231555	0.665048	0.308692	0.326129	0.182589	0.182589	0.01145902
115200	-300.3826	-278.3774	-22.00521	2.376533	0.153598	0.439199	0.407203	0.259107	0.304931	0.217981	0.217981	0.1333334
115400	-300.1717	-277.7721	-22.39961	2.540417	0.185854	0.383623	0.430523	0.326359	0.331507	0.171067	0.171067	0.009442524
115600	-300.5825	-276.5282	-24.05428	2.672871	0.173335	0.326986	0.499679	0.346447	0.336324	0.158614	0.158614	0.04291367
115800	-300.5246	-271.7521	-28.77248	3.169231	0.131341	0.427896	0.440763	0.234858	0.291045	0.237049	0.237049	0.01783915
116000	-300.98	-273.8347	-27.14535	3.019037	0.177545	0.301235	0.52122	0.370828	0.3404	0.144386	0.144386	0.005584986
116200	-300.2265	-272.1907	-28.03584	3.050175	0.124678	0.287075	0.588247	0.302799	0.324089	0.186556	0.186556	0.06496641
116400	-299.4646	-267.7952	-31.66944	3.354919	0.136313	0.337948	0.525739	0.287422	0.318172	0.197203	0.197203	0.1208097
116600	-301.6188	-269.2693	-32.34947	3.453389	0.113801	0.257944	0.628254	0.306127	0.325257	0.184308	0.184308	0.0943149
116800	-299.4958	-272.3728	-27.12308	2.91895	0.143704	0.338748	0.517547	0.297862	0.322284	0.189927	0.189927	0.1035112
117000	-301.3035	-270.763	-30.54052	3.101175	0.119302	0.380288	0.50041	0.2388	0.293469	0.233866	0.233866	0.2621539
117200	-299.144	-273.1184	-26.02563	2.848473	0.126042	0.353002	0.520956	0.263111	0.306994	0.214948	0.214948	0.06249185
117400	-301.4272	-280.7483	-20.67884	2.299194	0.152453	0.413224	0.434323	0.269505	0.310156	0.210169	0.210169	0.07559678
117600	-301.4948	-270.0638	-31.43096	3.307131	0.152304	0.314687	0.533008	0.326139	0.331447	0.171207	0.171207	0.1433125
117800	-306.9688	-280.7265	-26.24228	2.432482	0.136229	0.259152	0.604619	0.34455	0.335927	0.159761	0.159761	0.4957246
118000	-302.031	-283.1941	-18.83699	2.173461	0.168324	0.289313	0.542363	0.367811	0.339997	0.146096	0.146096	0.0198346
118200	-302.0776	-273.5177	-28.5599	3.113524	0.134951	0.407851	0.457197	0.248619	0.299223	0.226079	0.226079	0.05146958
118400	-299.1609	-272.0981	-27.06281	2.940398	0.136708	0.402391	0.460902	0.253586	0.301982	0.222216	0.222216	0.07741979
118600	-298.2275	-270.8522	-27.37522	3.007219	0.132493	0.274817	0.59269	0.325287	0.331212	0.171751	0.171751	0.03976504
118800	-300.792	-268.8507	-31.94131	3.370325	0.125476	0.243126	0.631398	0.340411	0.335019	0.162285	0.162285	0.1327662
119000	-299.5961	-272.2543	-27.34181	3.010777	0.109229	0.307519	0.583253	0.262098	0.306478	0.215712	0.215712	0.03264359
119200	-299.0972	-275.7515	-23.34572	2.60169	0.149324	0.418148	0.432528	0.263139	0.307008	0.214926	0.214926	0.04210819
119400	-298.6294	-271.1259	-27.50349	3.054067	0.126138	0.418055	0.455807	0.231789	0.289112	0.23955	0.23955	0.006467404
119600	-299.7295	-275.7615	-23.96807	2.654322	0.127167	0.412135	0.460698	0.235799	0.291629	0.236286	0.236286	0.05191267
119800	-300.4288	-273.1914	-27.23736	2.865666	0.150555	0.365696	0.483749	0.291632	0.319879	0.194245	0.194245	0.1712702
120000	-298.2545	-270.2348	-28.01969	3.100665	0.123271	0.329306	0.547423	0.272375	0.311523	0.208051	0.208051	0.01164849
120200	-300.4881	-277.9302	-22.55794	2.514196	0.161999	0.398706	0.439295	0.28892	0.318787	0.196146	0.196146	0.04975993
120400	-302.1523	-272.1862	-29.966	3.260708	0.131331	0.406503	0.462166	0.244185	0.296674	0.22957	0.22957	0.04491182
120600	-299.3611	-275.8965	-23.46456	2.550991	0.135243	0.399684	0.465073	0.252825	0.301566	0.222805	0.222805	0.1053185
120800	-304.1917	-265.7312	-38.46047	3.669286	0.115481	0.340273	0.544246	0.253384	0.301871	0.222372	0.222372	0.4914322
121000	-300.1485	-268.7712	-31.37722	3.210519	0.117926	0.289172	0.592902	0.289674	0.319093	0.195617	0.195617	0.2342027
121200	-298.29	-267.8824	-30.40764	3.296195	0.120646	0.285937	0.593417	0.29673	0.321858	0.190706	0.190706	0.05499156
121400	-300.7594	-270.0017	-30.75773	3.267735	0.105092	0.367486	0.527423	0.22238	0.282935	0.247343	0.247343	0.118278
121600	-298.6167	-270.2509	-28.3658	3.096677	0.127756	0.320145	0.552099	0.285232	0.317257	0.198755	0.198755	0.04867954
121800	-301.9983	-271.0991	-30.89924	3.225022	0.12447	0.267674	0.607856	0.317409	0.328919	0.176836	0.176836	0.1747228
122000	-299.6839	-269.7614	-29.92248	3.26223	0.133963	0.400059	0.465977	0.250857	0.300478	0.224332	0.224332	0.04006912
122200	-304.4396	-276.566	-27.87357	3.074276	0.145595	0.593674	0.260731	0.196945	0.264269	0.269393	0.269393	0.02222447
122400	-300.4257	-269.8329	-30.59281	3.115044	0.141746	0.359124	0.49913	0.283	0.316307	0.200346	0.200346	0.2570857
122600	-298.4735	-269.6853	-28.78817	3.098694	0.123505	0.328833	0.547662	0.273037	0.311834	0.207564	0.207564	0.0897087
122800	-298.6348	-268.2489	-30.3859	3.337173	0.107215	0.312424	0.580361	0.255494	0.303015	0.220745	0.220745	0.0115247
123000	-298.3304	-273.1439	-25.18652	2.746182	0.141251	0.375479	0.48327	0.273356	0.311983	0.207331	0.207331	0.08226648
123200	-299.5302	-271.7114	-27.81873	3.078493	0.114136	0.33785	0.548014	0.25252	0.301398	0.223041	0.223041	0.01384442
123400	-300.7589	-272.159	-28.5999	2.950305	0.149665	0.308953	0.541381	0.326339	0.331502	0.17108	0.17108	0.2215422
123600	-304.0895	-275.8324	-28.25713	3.031647	0.111616	0.401816	0.486568	0.217392	0.279504	0.251552	0.251552	0.101485
123800	-299.05	-273.1769	-25.87313	2.777196	0.129623	0.343842	0.526535	0.273776	0.312178	0.207023	0.207023	0.1192892
124000	-301.3554	-276.8059	-24.54959	2.742549	0.187485	0.450535	0.36198	0.293854	0.320753	0.192696	0.192696	0.02191157
124200	-299.521	-269.4537	-30.06732	3.273624	0.143058	0.362946	0.493997	0.282721	0.316187	0.200546	0.200546	0.04271935
124400	-299.829	-271.6336	-28.19544	3.064316	0.0992407	0.29647	0.60429	0.250791	0.300442	0.224383	0.224383	0.06555405
