Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
58200	-335.4343	-307.7776	-27.65665	2.935565	0.07038484
58400	-333.8668	-306.4715	-27.39534	2.974458	0.005988163
58600	-330.8708	-309.6345	-21.23623	2.338736	0.02458944
58800	-330.0216	-308.5235	-21.49811	2.383896	0.006514416
59000	-333.1272	-312.4274	-20.69981	2.160342	0.1496324
59200	-330.4952	-309.218	-21.27718	2.28795	0.07907892
59400	-329.6589	-308.9386	-20.72031	2.31123	0.001545396
59600	-333.5294	-309.4357	-24.09366	2.38812	0.2589407
59800	-331.2647	-310.4382	-20.82648	2.152699	0.1665156
60000	-330.6633	-308.352	-22.31132	2.43343	0.03740285
60200	-332.8018	-314.7339	-18.06794	1.895114	0.1445065
60400	-330.1053	-311.2601	-18.84521	2.109771	0.01503777
60600	-333.362	-305.9107	-27.45136	2.939083	0.04693733
60800	-331.5311	-310.355	-21.1761	2.272127	0.08616738
61000	-332.7816	-309.775	-23.00659	2.438782	0.1008706
61200	-331.6971	-308.7612	-22.93583	2.507599	0.02675453
61400	-333.1286	-311.3049	-21.82367	2.254161	0.166317
61600	-332.4694	-309.9759	-22.49353	2.486156	0.003812249
61800	-332.0448	-311.4101	-20.63467	2.159046	0.1386415
62000	-334.7693	-320.9028	-13.86654	1.606475	0.02080114
62200	-330.1157	-311.047	-19.06869	2.12761	0.01945055
62400	-330.1654	-311.5325	-18.63294	2.101084	0.002945787
62600	-333.7478	-313.7732	-19.97466	2.184819	0.05189737
62800	-330.7816	-312.4934	-18.28815	1.992607	0.07382013
63000	-332.192	-312.4558	-19.73628	2.060115	0.1501699
63200	-333.1022	-306.4916	-26.61056	2.867903	0.03278934
63400	-330.8518	-312.9301	-17.9217	1.9549	0.07658487
63600	-332.2412	-306.6447	-25.59651	2.778656	0.02119938
63800	-332.0279	-316.7263	-15.3016	1.726272	0.04269919
64000	-331.4711	-312.6286	-18.84244	2.059399	0.06257679
64200	-331.8476	-312.1295	-19.71808	2.109826	0.1002089
64400	-331.0441	-311.3079	-19.73621	2.066739	0.1419947
64600	-331.6678	-312.9531	-18.71472	2.02141	0.08709936
64800	-332.7337	-316.0889	-16.64484	1.889612	0.01489173
65000	-331.7315	-310.4815	-21.25009	2.259178	0.1041242
65200	-330.7755	-314.0544	-16.72108	1.860352	0.05122866
65400	-332.7399	-309.2306	-23.50928	2.479109	0.1122445
65600	-330.8723	-308.7621	-22.11021	2.398844	0.05285051
65800	-333.6008	-306.4945	-27.10629	2.896181	0.05602565
66000	-333.2892	-310.7314	-22.55773	2.148585	0.3413008
66200	-330.2365	-309.967	-20.26949	2.196526	0.06908635
66400	-331.5215	-314.4396	-17.08184	1.87815	0.0684453
66600	-332.7891	-313.1597	-19.62942	2.062701	0.1348008
66800	-331.9296	-312.1244	-19.80521	2.182605	0.03677987
67000	-331.5694	-310.624	-20.94549	2.248785	0.08683111
67200	-330.2809	-309.7266	-20.55429	2.295931	0.0002807202
67400	-333.5682	-312.6034	-20.96478	2.042696	0.2867869
67600	-330.3619	-312.2059	-18.15604	2.010852	0.04451418
67800	-331.3131	-310.5077	-20.80534	2.240316	0.07890375
68000	-332.7307	-312.4326	-20.29804	1.997468	0.2609438
68200	-333.6108	-308.2761	-25.33469	2.711699	0.06016012
68400	-330.6371	-310.5376	-20.09948	2.131057	0.1157974
68600	-330.5908	-310.3218	-20.26905	2.224322	0.04320366
68800	-331.7814	-310.5531	-21.22831	2.251323	0.1073034
69000	-331.1144	-309.8545	-21.25988	2.3627	0.004113949
69200	-331.7514	-311.7087	-20.04274	2.197475	0.04565389
69400	-332.4115	-310.9081	-21.5034	2.193648	0.1886904
69600	-329.9345	-311.6077	-18.3268	2.06394	0.009326596
69800	-333.3136	-310.6909	-22.6227	2.43665	0.06352545
70000	-333.4198	-311.1634	-22.2563	2.269301	0.1982906
70200	-331.337	-311.9403	-19.39664	2.057855	0.1183959
70400	-333.0285	-310.0003	-23.0282	2.309118	0.2255114
70600	-330.9359	-314.5309	-16.40493	1.861506	0.01897796
70800	-331.6343	-313.0703	-18.56399	1.982514	0.1111991
71000	-332.3755	-307.6366	-24.7389	2.607676	0.1069324
71200	-330.3995	-307.8528	-22.54672	2.488087	0.00725167
71400	-334.1263	-310.2705	-23.85587	2.413201	0.2102117
71600	-330.7693	-311.6818	-19.08747	2.053065	0.09481109
71800	-334.3475	-320.9193	-13.42823	1.533944	0.04794981
72000	-334.0926	-310.5812	-23.5114	2.420755	0.1628154
72200	-330.8954	-309.3706	-21.52484	2.384235	0.008831127
72400	-331.2484	-312.7088	-18.53967	2.009239	0.08318003
72600	-332.9179	-313.3991	-19.51874	2.011375	0.1765212
72800	-330.4049	-310.8894	-19.51547	2.173632	0.01803691
73000	-336.8121	-307.3784	-29.43371	2.632182	0.5310132
73200	-330.7387	-313.3546	-17.38409	1.975953	0.003188724
73400	-332.4484	-307.7257	-24.72277	2.573781	0.1390717
73600	-330.4314	-311.8258	-18.60552	2.036902	0.06331304
73800	-331.4579	-308.1537	-23.30421	2.43789	0.1302894
74000	-330.5324	-308.8038	-21.72855	2.348874	0.06248649
74200	-329.7707	-311.359	-18.41164	2.072964	0.008815774
74400	-331.3135	-311.124	-20.1895	2.117124	0.1365928
74600	-333.0387	-312.6732	-20.36551	2.244119	0.03315728
74800	-331.0014	-309.938	-21.06334	2.219748	0.1239024
75000	-331.3433	-313.2285	-18.11483	2.008707	0.04253404
75200	-333.8085	-307.4765	-26.33193	2.80786	0.06460528
75400	-332.356	-311.5647	-20.79134	2.194778	0.1214659
75600	-330.151	-311.2237	-18.92736	2.121923	0.01115642
75800	-332.0889	-317.2736	-14.81537	1.690482	0.03062425
76000	-330.7294	-313.2098	-17.51958	1.967165	0.0253409
76200	-332.0294	-312.7048	-19.32465	1.970751	0.1948608
76400	-331.7091	-316.1926	-15.51654	1.777771	0.01450273
76600	-332.2502	-308.3686	-23.88159	2.40196	0.2200882
76800	-331.3996	-312.5323	-18.86726	2.100281	0.02621419
77000	-333.4073	-317.9864	-15.4209	1.705611	0.07513901
77200	-331.2157	-308.4017	-22.81395	2.505071	0.01671968
77400	-332.8137	-307.3738	-25.4399	2.744325	0.03967282
77600	-330.7789	-308.6124	-22.16647	2.413953	0.0426091
77800	-333.245	-310.5911	-22.65386	2.459104	0.04660192
78000	-331.4924	-311.1574	-20.33503	2.248694	0.0248675
78200	-330.4934	-310.2202	-20.27321	2.232072	0.03478067
78400	-332.7935	-312.5526	-20.24081	2.170757	0.09232978
78600	-330.1944	-309.855	-20.33938	2.217408	0.05523358
78800	-331.0523	-307.6234	-23.42884	2.51346	0.06867628
79000	-335.6171	-316.6922	-18.92483	1.823798	0.3092497
79200	-337.9671	-312.4497	-25.51742	2.376469	0.4046545
79400	-331.963	-309.9416	-22.02132	2.345344	0.09598394
79600	-332.9381	-308.0413	-24.8968	2.547192	0.1821735
79800	-331.2214	-307.8928	-23.3286	2.46718	0.1046565
80000	-331.6649	-307.8293	-23.83561	2.523414	0.1004788
80200	-333.2257	-317.5834	-15.64234	1.804401	0.000613892
80400	-333.0245	-307.7626	-25.26185	2.675353	0.09029005
80600	-332.2794	-311.3084	-20.97098	2.101959	0.2287677
80800	-332.0463	-310.6685	-21.37778	2.141295	0.2297789
81000	-334.1173	-314.6074	-19.50997	1.872256	0.3150171
81200	-331.7458	-315.2963	-16.44945	1.798678	0.08333971
81400	-330.4537	-312.2218	-18.23186	2.058193	0.005527494
81600	-330.669	-311.4326	-19.23643	2.07311	0.08846876
81800	-330.847	-310.6949	-20.15208	2.170282	0.08500902
82000	-331.6617	-307.6504	-24.01125	2.591224	0.0503896
82200	-331.7704	-310.5846	-21.18581	2.249346	0.1077513
82400	-330.7594	-308.0634	-22.69602	2.441981	0.06700887
82600	-333.6231	-308.8485	-24.77461	2.582622	0.1337196
82800	-333.4903	-309.7228	-23.7675	2.363944	0.2480432
83000	-332.0238	-314.7029	-17.32098	1.968272	0.004521273
83200	-330.8014	-310.4816	-20.31976	2.19559	0.07555897
83400	-330.751	-313.3816	-17.3694	1.971155	0.006277062
83600	-331.2587	-307.9117	-23.34703	2.528576	0.045822
83800	-331.038	-310.7162	-20.32172	2.227568	0.04373731
84000	-331.4913	-308.4471	-23.04415	2.530147	0.01454937
84200	-331.9518	-312.4988	-19.45292	2.141517	0.04353917
84400	-333.2859	-317.716	-15.56987	1.677532	0.1155508
84600	-333.0343	-306.6167	-26.41759	2.77482	0.1075947
84800	-334.5748	-313.0244	-21.55043	2.025775	0.3511017
85000	-336.0105	-311.471	-24.53944	2.617621	0.07739467
85200	-335.111	-312.9062	-22.20476	2.013946	0.4300413
85400	-331.8297	-311.2215	-20.60818	2.251305	0.05018326
85600	-336.6121	-318.5609	-18.05121	1.665798	0.3740255
85800	-334.5188	-318.362	-16.15676	1.615166	0.230019
86000	-331.7035	-311.1232	-20.58026	2.262251	0.03483473
86200	-330.5805	-310.5806	-19.99998	2.192942	0.0474528
86400	-330.9489	-309.0817	-21.86728	2.409566	0.01769733
86600	-329.9586	-310.4729	-19.48565	2.160033	0.0282582
86800	-331.1979	-310.4775	-20.72033	2.247307	0.06283132
87000	-330.3967	-308.8995	-21.49725	2.382498	0.007851097
