Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
35800	-312.9465	-305.2663	-7.680256	0.9787359	0.02890618
36000	-313.4391	-305.0703	-8.368832	0.9886803	0.08538909
36200	-314.3911	-303.4779	-10.91315	1.266198	0.06405219
36400	-315.3389	-302.8565	-12.48238	1.487746	0.001253417
36600	-314.9596	-305.5734	-9.38618	1.160561	0.01787647
36800	-313.5328	-304.3024	-9.230425	1.111574	0.04998281
37000	-315.565	-306.9366	-8.628471	0.9113262	0.186678
37200	-317.5478	-311.2826	-6.265273	0.8087139	0.05746368
37400	-313.9754	-305.7282	-8.247205	1.034115	0.03039039
37600	-315.0253	-306.7594	-8.265941	1.055237	0.01209126
37800	-313.3609	-304.579	-8.781956	1.097704	0.02058048
38000	-314.1452	-305.476	-8.6692	1.106414	0.001264125
38200	-316.9656	-303.5668	-13.39877	1.475158	0.1023569
38400	-312.8222	-303.7595	-9.062689	1.144682	0.002312899
38600	-314.5088	-305.0958	-9.412993	1.160557	0.02065258
38800	-315.8111	-308.3227	-7.488371	0.8542055	0.1298435
39000	-313.3527	-305.2464	-8.106241	0.9811685	0.06768314
39200	-312.9509	-305.3448	-7.606146	0.9559032	0.04356047
39400	-315.4703	-304.3815	-11.08882	1.30036	0.04821578
39600	-314.1263	-303.5251	-10.60115	1.182913	0.1129849
39800	-314.6148	-303.7906	-10.82417	1.193274	0.1275964
40000	-313.9366	-304.723	-9.21366	1.012389	0.1426321
40200	-316.0602	-309.7865	-6.273606	0.8250354	0.04138217
40400	-317.6675	-305.1333	-12.53427	1.218862	0.2604702
40600	-313.7822	-304.1637	-9.618497	1.180695	0.02133852
40800	-312.8215	-305.2242	-7.597334	0.9969647	0.003446399
41000	-316.4882	-309.2473	-7.240923	0.8496926	0.1086144
41200	-314.3146	-307.9292	-6.385477	0.8592782	0.01909892
41400	-315.1236	-308.7876	-6.336018	0.8419374	0.03153562
41600	-313.8386	-307.744	-6.094579	0.835018	0.01455531
41800	-315.3797	-305.552	-9.827701	1.001246	0.2153712
42000	-314.2105	-303.9419	-10.26862	1.205131	0.0598518
42200	-314.4904	-305.7969	-8.693495	1.045779	0.06103308
42400	-314.1384	-305.4242	-8.714211	1.069598	0.04052874
42600	-316.1585	-305.2799	-10.8786	1.174064	0.1549189
42800	-316.9714	-307.6814	-9.289987	1.034207	0.1320649
