Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
59400	-305.1978	-292.058	-13.13976	1.28565	0.2569035
59600	-301.4938	-287.4487	-14.04507	1.607319	0.03617095
59800	-303.006	-287.0931	-15.91292	1.828304	0.003574846
60000	-304.3376	-286.5679	-17.76967	1.871465	0.1401587
60200	-302.1967	-285.8739	-16.32279	1.842966	0.02836661
60400	-301.9402	-284.0525	-17.88777	1.953749	0.07414045
60600	-301.8058	-283.4538	-18.35206	2.00513	0.07013647
60800	-302.8484	-287.8172	-15.03124	1.721109	0.02192005
61000	-304.4136	-292.9125	-11.50109	1.338976	0.04956786
61200	-300.5359	-286.481	-14.05489	1.614792	0.03081535
61400	-304.7656	-283.9754	-20.79022	2.24528	0.07072196
61600	-301.4908	-284.1404	-17.35039	1.928114	0.04649317
61800	-304.2329	-287.6302	-16.60273	1.645531	0.2388483
62000	-305.3963	-291.9157	-13.48056	1.348359	0.2365186
62200	-300.465	-286.0869	-14.37812	1.653367	0.02464683
62400	-304.7684	-284.0404	-20.728	2.164091	0.1420698
62600	-300.7134	-287.1805	-13.53289	1.573178	0.02061299
62800	-301.2269	-283.4843	-17.74262	1.993934	0.02107097
63000	-302.5012	-288.9889	-13.51231	1.588859	0.003121811
63200	-302.5796	-288.5674	-14.01221	1.479473	0.1552192
63400	-301.1934	-287.1432	-14.0502	1.591575	0.05231013
63600	-301.9108	-285.8801	-16.03066	1.842358	0.001463533
63800	-302.198	-284.8695	-17.32859	1.869336	0.1037874
64000	-301.1914	-287.5203	-13.67112	1.596154	0.01114874
64200	-304.5052	-286.1784	-18.32682	2.050762	0.02163097
64400	-302.0728	-288.2524	-13.82035	1.577065	0.04290313
64600	-305.2734	-284.9409	-20.33243	2.153042	0.1140421
64800	-304.3922	-283.9329	-20.45927	2.182021	0.1004265
65000	-302.1981	-289.4717	-12.72636	1.413181	0.09693576
65200	-301.5333	-286.3658	-15.16744	1.657774	0.09918398
65400	-305.2178	-286.2397	-18.97812	1.939475	0.1918123
65600	-307.3787	-282.9406	-24.43819	2.34239	0.3465405
65800	-301.737	-288.7102	-13.02677	1.495816	0.04519407
66000	-302.206	-288.6515	-13.55452	1.486287	0.104646
66200	-300.7639	-285.5027	-15.26119	1.745592	0.0212891
66400	-302.8149	-282.6938	-20.12115	2.198261	0.05432342
66600	-303.1588	-288.8824	-14.27645	1.491331	0.1668965
66800	-301.4411	-284.5719	-16.86914	1.81753	0.1086264
67000	-300.8939	-288.4806	-12.41333	1.480075	0.002005517
67200	-303.3097	-284.795	-18.51469	1.871492	0.2129246
67400	-301.3162	-284.5443	-16.77193	1.913687	0.004176543
67600	-301.0657	-285.0592	-16.00658	1.771117	0.06974526
67800	-305.3215	-292.6406	-12.68088	1.434336	0.07183473
68000	-302.8918	-287.1976	-15.69419	1.670599	0.1319294
68200	-301.3804	-285.0503	-16.33009	1.849392	0.0235452
68400	-301.8147	-285.8747	-15.93998	1.805061	0.03005127
68600	-302.8671	-284.3571	-18.51009	2.056137	0.03459994
68800	-304.3863	-290.6412	-13.74512	1.540042	0.07254792
69000	-300.8162	-287.4984	-13.31776	1.551302	0.02043957
69200	-303.0798	-288.7077	-14.37208	1.625702	0.050832
69400	-301.6454	-286.3103	-15.33506	1.72244	0.05092225
69600	-301.0767	-288.5918	-12.48484	1.487621	0.001630916
69800	-301.3085	-286.4018	-14.90666	1.707432	0.02280707
70000	-304.426	-292.5761	-11.84985	1.365178	0.05667632
70200	-300.5598	-286.5691	-13.99064	1.632543	0.007134439
